rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
49,Joe Nichols,Tequila Makes Her Clothes Fall Off,50,32,14,2006-01-14
50,Goo Goo Dolls,Better Days,48,36,15,2006-01-14
51,Dierks Bentley,Come A Little Closer,49,31,17,2006-01-14
52,The Black Eyed Peas,Pump It,61,52,6,2006-01-14
53,Purple Ribbon All-Stars,Kryptonite (I'm On It),39,35,8,2006-01-14
54,Weezer,Perfect Situation,62,54,4,2006-01-14
55,Little Big Town,Boondocks,57,55,12,2006-01-14
56,Cascada,Everytime We Touch,53,53,5,2006-01-14
57,System Of A Down,Hypnotize,60,57,10,2006-01-14
58,Bon Jovi,Have A Nice Day,76,53,12,2006-01-14
59,Faith Hill,Like We Never Loved At All,58,45,15,2006-01-14
60,Avenged Sevenfold,Bat Country,70,60,10,2006-01-14
61,Eminem Featuring Nate Dogg,Shake That,54,52,4,2006-01-14
62,Lindsay Lohan,Confessions Of A Broken Heart (Daughter To Father),-,57,7,2006-01-14
63,Keyshia Cole,I Should Have Cheated,47,30,15,2006-01-14
64,Chris Brown,Yo (Excuse Me Miss),71,64,3,2006-01-14
65,Cast Of Rent,Seasons Of Love,89,33,11,2006-01-14
66,Korn,Twisted Transistor,74,64,8,2006-01-14
67,Death Cab For Cutie,Soul Meets Body,63,60,15,2006-01-14
68,Alicia Keys,Unbreakable,55,34,16,2006-01-14
69,Bow Wow Featuring J-Kwon & Jermaine Dupri,Fresh Azimiz,68,68,4,2006-01-14
70,Seether,Remedy,83,70,5,2006-01-14
71,George Strait,She Let Herself Go,59,54,11,2006-01-14
72,Twista Featuring Trey Songz,Girl Tonite,52,14,19,2006-01-14
73,Shakira,Don't Bother,80,42,9,2006-01-14
74,Brad Paisley Featuring Dolly Parton,When I Get Where I'm Going,65,62,7,2006-01-14
75,T-Pain Featuring Mike Jones,I'm N Luv (Wit A Stripper),73,73,3,2006-01-14
76,Kenny Chesney,Who You'd Be Today,66,37,15,2006-01-14
77,Rascal Flatts,Skin (Sarabeth),98,42,16,2006-01-14
78,Miranda Lambert,Kerosene,86,78,4,2006-01-14
79,Relient K,Who I Am Hates Who I've Been,92,79,2,2006-01-14
80,Busta Rhymes,Touch It,67,67,4,2006-01-14
81,Chris Cagle,Miss Me Baby,79,67,11,2006-01-14
82,Foo Fighters,DOA,78,68,10,2006-01-14
83,Juvenile,Rodeo,69,69,6,2006-01-14
84,My Chemical Romance,The Ghost Of You,-,84,1,2006-01-14
85,Daddy Yankee,Rompe,72,66,7,2006-01-14
86,YoungBloodZ,Presidential,93,81,12,2006-01-14
87,Gorillaz Featuring Shaun Ryder,Dare,97,87,2,2006-01-14
88,Keith Urban,Better Life,81,44,19,2006-01-14
89,Big & Rich,Comin' To Your City,-,72,6,2006-01-14
90,Frankie J,More Than Words,88,25,18,2006-01-14
91,Ying Yang Twins Featuring Pitbull,Shake,64,41,20,2006-01-14
92,Sugarland,Just Might (Make Me Believe),85,75,7,2006-01-14
93,Shinedown,Save Me,82,72,9,2006-01-14
94,Gary Allan,Best I Ever Had,-,51,18,2006-01-14
95,Disturbed,Stricken,-,95,3,2006-01-14
96,Keith Urban,Tonight I Wanna Cry,90,86,3,2006-01-14
97,Coldplay,Fix You,-,59,7,2006-01-14
98,INXS,Pretty Vegas,-,37,6,2006-01-14
99,Kirk Franklin,Looking For You,87,74,6,2006-01-14
100,Trey Songz,Gotta Go,77,67,7,2006-01-14
1,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,5,1,10,2006-01-21
2,Chris Brown,Run It!,2,1,22,2006-01-21
3,Beyonce Featuring Slim Thug,Check On It,10,3,10,2006-01-21
4,Mariah Carey,Don't Forget About Us,7,1,14,2006-01-21
5,Nickelback,Photograph,3,2,20,2006-01-21
6,D4L,Laffy Taffy,1,1,17,2006-01-21
7,Kanye West Featuring Jamie Foxx,Gold Digger,4,1,26,2006-01-21
8,The Pussycat Dolls,Stickwitu,8,5,14,2006-01-21
9,The All-American Rejects,Dirty Little Secret,11,9,24,2006-01-21
10,Juelz Santana,There It Go! (The Whistle Song),12,9,15,2006-01-21
11,The Black Eyed Peas,My Humps,6,3,23,2006-01-21
12,Fall Out Boy,"Dance, Dance",9,9,12,2006-01-21
13,Ray J,One Wish,21,12,16,2006-01-21
14,Kelly Clarkson,Because Of You,16,7,21,2006-01-21
15,Mary J. Blige,Be Without You,27,12,9,2006-01-21
16,Fall Out Boy,"Sugar, We're Goin' Down",13,8,30,2006-01-21
17,James Blunt,You're Beautiful,25,17,11,2006-01-21
18,Young Jeezy Featuring Akon,Soul Survivor,14,4,21,2006-01-21
19,Three 6 Mafia Featuring Young Buck & Eightball & MJG,Stay Fly,18,13,18,2006-01-21
20,Weezer,Beverly Hills,15,10,41,2006-01-21
21,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",I Think They Like Me,24,15,18,2006-01-21
22,Sean Paul,We Be Burnin',20,6,19,2006-01-21
23,Eminem,When I'm Gone,17,8,9,2006-01-21
24,T-Pain,I'm Sprung,22,8,22,2006-01-21
25,Lifehouse,You And Me,26,5,49,2006-01-21
26,Ne-Yo,So Sick,45,25,7,2006-01-21
27,Jamie Foxx Featuring Ludacris,Unpredictable,33,26,8,2006-01-21
28,Green Day,Wake Me Up When September Ends,19,6,25,2006-01-21
29,Carrie Underwood,"Jesus, Take The Wheel",31,29,10,2006-01-21
30,Madonna,Hung Up,23,7,12,2006-01-21
31,Gorillaz,Feel Good Inc,28,14,35,2006-01-21
32,Natasha Bedingfield,Unwritten,32,32,7,2006-01-21
33,The Pussycat Dolls Featuring Busta Rhymes,Don't Cha,29,2,38,2006-01-21
34,Trace Adkins,Honky Tonk Badonkadonk,30,30,12,2006-01-21
35,Trina Featuring Kelly Rowland,Here We Go,41,17,16,2006-01-21
36,Ashlee Simpson,L.O.V.E.,36,36,5,2006-01-21
37,Lil Wayne,Fireman,38,32,10,2006-01-21
38,Gwen Stefani,Luxurious,35,21,12,2006-01-21
39,Mariah Carey,We Belong Together,37,1,41,2006-01-21
40,The Black Eyed Peas,Pump It,52,40,7,2006-01-21
41,Rihanna,If It's Lovin' That You Want,43,36,14,2006-01-21
42,Purple Ribbon All-Stars,Kryptonite (I'm On It),53,35,9,2006-01-21
43,Chamillionaire Featuring Lil' Flip,Turn It Up,44,41,12,2006-01-21
44,Billy Currington,Must Be Doin' Somethin' Right,46,39,14,2006-01-21
45,Kanye West Featuring Adam Levine,Heard 'Em Say,40,26,13,2006-01-21
46,Little Big Town,Boondocks,55,46,13,2006-01-21
47,Mariah Carey,Shake It Off,42,2,26,2006-01-21
48,T-Pain Featuring Mike Jones,I'm N Luv (Wit A Stripper),75,48,4,2006-01-21
49,Cascada,Everytime We Touch,56,49,6,2006-01-21
50,Eminem Featuring Nate Dogg,Shake That,61,50,5,2006-01-21
51,Joe Nichols,Tequila Makes Her Clothes Fall Off,49,32,15,2006-01-21
52,Ludacris & Field Mob Featuring Jamie Foxx,Georgia,39,39,4,2006-01-21
53,Goo Goo Dolls,Better Days,50,36,16,2006-01-21
54,Faith Hill,Like We Never Loved At All,59,45,16,2006-01-21
55,Ashlee Simpson,Boyfriend,34,19,18,2006-01-21
56,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",Nasty Girl,48,46,6,2006-01-21
57,Weezer,Perfect Situation,54,54,5,2006-01-21
58,Dierks Bentley,Come A Little Closer,51,31,18,2006-01-21
59,Chris Brown,Yo (Excuse Me Miss),64,59,4,2006-01-21
60,Keyshia Cole,I Should Have Cheated,63,30,16,2006-01-21
61,George Strait,She Let Herself Go,71,54,12,2006-01-21
62,Alicia Keys,Unbreakable,68,34,17,2006-01-21
63,System Of A Down,Hypnotize,57,57,11,2006-01-21
64,Daddy Yankee,Rompe,85,64,8,2006-01-21
65,Brad Paisley Featuring Dolly Parton,When I Get Where I'm Going,74,62,8,2006-01-21
66,Relient K,Who I Am Hates Who I've Been,79,66,3,2006-01-21
67,Avenged Sevenfold,Bat Country,60,60,11,2006-01-21
68,Twista Featuring Trey Songz,Girl Tonite,72,14,20,2006-01-21
69,Bon Jovi,Have A Nice Day,58,53,13,2006-01-21
70,Death Cab For Cutie,Soul Meets Body,67,60,16,2006-01-21
71,Bow Wow Featuring J-Kwon & Jermaine Dupri,Fresh Azimiz,69,68,5,2006-01-21
72,Juvenile,Rodeo,83,69,7,2006-01-21
73,50 Cent,Window Shopper,47,20,11,2006-01-21
74,Sean Paul,Temperature,-,74,1,2006-01-21
75,Busta Rhymes,Touch It,80,67,5,2006-01-21
76,Kenny Chesney,Who You'd Be Today,76,37,16,2006-01-21
77,Miranda Lambert,Kerosene,78,77,5,2006-01-21
78,Chris Cagle,Miss Me Baby,81,67,12,2006-01-21
79,Korn,Twisted Transistor,66,64,9,2006-01-21
80,Keith Urban,Tonight I Wanna Cry,96,80,4,2006-01-21
81,Sugarland,Just Might (Make Me Believe),92,75,8,2006-01-21
82,Kirk Franklin,Looking For You,99,74,7,2006-01-21
83,Trey Songz,Gotta Go,100,67,8,2006-01-21
84,Cast Of Rent,Seasons Of Love,65,33,12,2006-01-21
85,Tim McGraw,My Old Friend,-,85,7,2006-01-21
86,Josh Turner,Your Man,-,86,4,2006-01-21
87,Keith Urban,Better Life,88,44,20,2006-01-21
88,Foo Fighters,DOA,82,68,11,2006-01-21
89,Garth Brooks,Good Ride Cowboy,-,59,13,2006-01-21
90,Brooks & Dunn,Believe,-,90,4,2006-01-21
91,Dem Franchize Boyz Featuring Lil Peanut & Charlay,"Lean Wit It, Rock Wit It",-,91,1,2006-01-21
92,Rob Thomas,Ever The Same,-,92,1,2006-01-21
93,Toby Keith,Get Drunk And Be Somebody,-,93,1,2006-01-21
94,Shinedown,Save Me,93,72,10,2006-01-21
95,Rascal Flatts,Skin (Sarabeth),77,42,17,2006-01-21
96,Seether,Remedy,70,70,6,2006-01-21
97,Kelly Clarkson,Walk Away,-,97,1,2006-01-21
98,Young Jeezy,My Hood,-,98,2,2006-01-21
99,Twista Featuring Pitbull,Hit The Floor,-,94,5,2006-01-21
100,Montgomery Gentry,She Don't Tell Me To,-,98,2,2006-01-21
1,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,1,1,11,2006-01-28
2,Beyonce Featuring Slim Thug,Check On It,3,2,11,2006-01-28
3,Chris Brown,Run It!,2,1,23,2006-01-28
4,Mariah Carey,Don't Forget About Us,4,1,15,2006-01-28
5,The Pussycat Dolls,Stickwitu,8,5,15,2006-01-28
6,Juelz Santana,There It Go! (The Whistle Song),10,6,16,2006-01-28
7,D4L,Laffy Taffy,6,1,18,2006-01-28
8,Nickelback,Photograph,5,2,21,2006-01-28
9,The All-American Rejects,Dirty Little Secret,9,9,25,2006-01-28
10,Mary J. Blige,Be Without You,15,10,10,2006-01-28
11,Ray J,One Wish,13,11,17,2006-01-28
12,Kanye West Featuring Jamie Foxx,Gold Digger,7,1,27,2006-01-28
13,Fall Out Boy,"Dance, Dance",12,9,13,2006-01-28
14,Kelly Clarkson,Because Of You,14,7,22,2006-01-28
15,James Blunt,You're Beautiful,17,15,12,2006-01-28
16,Ne-Yo,So Sick,26,16,8,2006-01-28
17,The Black Eyed Peas,My Humps,11,3,24,2006-01-28
18,Three 6 Mafia Featuring Young Buck & Eightball & MJG,Stay Fly,19,13,19,2006-01-28
19,Jamie Foxx Featuring Ludacris,Unpredictable,27,19,9,2006-01-28
20,Eminem,When I'm Gone,23,8,10,2006-01-28
21,Fall Out Boy,"Sugar, We're Goin' Down",16,8,31,2006-01-28
22,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",I Think They Like Me,21,15,19,2006-01-28
23,Young Jeezy Featuring Akon,Soul Survivor,18,4,22,2006-01-28
24,Sean Paul,We Be Burnin',22,6,20,2006-01-28
25,Carrie Underwood,"Jesus, Take The Wheel",29,25,11,2006-01-28
26,Weezer,Beverly Hills,20,10,42,2006-01-28
27,T-Pain,I'm Sprung,24,8,23,2006-01-28
28,Natasha Bedingfield,Unwritten,32,28,8,2006-01-28
29,Lifehouse,You And Me,25,5,50,2006-01-28
30,Chris Brown,Yo (Excuse Me Miss),59,30,5,2006-01-28
31,T-Pain Featuring Mike Jones,I'm N Luv (Wit A Stripper),48,31,5,2006-01-28
32,Trace Adkins,Honky Tonk Badonkadonk,34,30,13,2006-01-28
33,Ashlee Simpson,L.O.V.E.,36,33,6,2006-01-28
34,Eminem Featuring Nate Dogg,Shake That,50,34,6,2006-01-28
35,The Black Eyed Peas,Pump It,40,35,8,2006-01-28
36,Trina Featuring Kelly Rowland,Here We Go,35,17,17,2006-01-28
37,Purple Ribbon All-Stars,Kryptonite (I'm On It),42,35,10,2006-01-28
38,Gavin DeGraw,We Belong Together,-,38,1,2006-01-28
39,The Pussycat Dolls Featuring Busta Rhymes,Don't Cha,33,2,39,2006-01-28
40,Gorillaz,Feel Good Inc,31,14,36,2006-01-28
41,Green Day,Wake Me Up When September Ends,28,6,26,2006-01-28
42,Lil Wayne,Fireman,37,32,11,2006-01-28
43,Madonna,Hung Up,30,7,13,2006-01-28
44,Mariah Carey,We Belong Together,39,1,42,2006-01-28
45,Cascada,Everytime We Touch,49,45,7,2006-01-28
46,Gwen Stefani,Luxurious,38,21,13,2006-01-28
47,Rihanna,If It's Lovin' That You Want,41,36,15,2006-01-28
48,Billy Currington,Must Be Doin' Somethin' Right,44,39,15,2006-01-28
49,Sean Paul,Temperature,74,49,2,2006-01-28
50,Chamillionaire Featuring Lil' Flip,Turn It Up,43,41,13,2006-01-28
51,Daddy Yankee,Rompe,64,51,9,2006-01-28
52,Little Big Town,Boondocks,46,46,14,2006-01-28
53,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",Nasty Girl,56,46,7,2006-01-28
54,Weezer,Perfect Situation,57,54,6,2006-01-28
55,Faith Hill,Like We Never Loved At All,54,45,17,2006-01-28
56,Brad Paisley Featuring Dolly Parton,When I Get Where I'm Going,65,56,9,2006-01-28
57,George Strait,She Let Herself Go,61,54,13,2006-01-28
58,Kanye West Featuring Adam Levine,Heard 'Em Say,45,26,14,2006-01-28
59,Goo Goo Dolls,Better Days,53,36,17,2006-01-28
60,Ludacris & Field Mob Featuring Jamie Foxx,Georgia,52,39,5,2006-01-28
61,Dierks Bentley,Come A Little Closer,58,31,19,2006-01-28
62,Joe Nichols,Tequila Makes Her Clothes Fall Off,51,32,16,2006-01-28
63,Relient K,Who I Am Hates Who I've Been,66,63,4,2006-01-28
64,Keyshia Cole,I Should Have Cheated,60,30,17,2006-01-28
65,Bow Wow Featuring J-Kwon & Jermaine Dupri,Fresh Azimiz,71,65,6,2006-01-28
66,Busta Rhymes,Touch It,75,66,6,2006-01-28
67,Dem Franchize Boyz Featuring Lil Peanut & Charlay,"Lean Wit It, Rock Wit It",91,67,2,2006-01-28
68,Juvenile,Rodeo,72,68,8,2006-01-28
69,Jack Johnson,Upside Down,-,69,1,2006-01-28
70,Alicia Keys,Unbreakable,62,34,18,2006-01-28
71,Keith Urban,Tonight I Wanna Cry,80,71,5,2006-01-28
72,Trey Songz,Gotta Go,83,67,9,2006-01-28
73,Miranda Lambert,Kerosene,77,73,6,2006-01-28
74,Sugarland,Just Might (Make Me Believe),81,74,9,2006-01-28
75,System Of A Down,Hypnotize,63,57,12,2006-01-28
76,Josh Turner,Your Man,86,76,5,2006-01-28
77,Avenged Sevenfold,Bat Country,67,60,12,2006-01-28
78,Kelly Clarkson,Walk Away,97,78,2,2006-01-28
79,Tim McGraw,My Old Friend,85,79,8,2006-01-28
80,Death Cab For Cutie,Soul Meets Body,70,60,17,2006-01-28
81,Ashlee Simpson,Boyfriend,55,19,19,2006-01-28
82,Chris Cagle,Miss Me Baby,78,67,13,2006-01-28
83,Kirk Franklin,Looking For You,82,74,8,2006-01-28
84,Kenny Chesney,Who You'd Be Today,76,37,17,2006-01-28
85,Bon Jovi,Have A Nice Day,69,53,14,2006-01-28
86,Brooks & Dunn,Believe,90,86,5,2006-01-28
87,Toby Keith,Get Drunk And Be Somebody,93,87,2,2006-01-28
88,Korn,Twisted Transistor,79,64,10,2006-01-28
89,Rob Thomas,Ever The Same,92,89,2,2006-01-28
90,Foo Fighters,DOA,88,68,12,2006-01-28
91,Montgomery Gentry,She Don't Tell Me To,100,91,3,2006-01-28
92,Sara Evans,Cheatin',-,92,1,2006-01-28
93,Garth Brooks,Good Ride Cowboy,89,59,14,2006-01-28
94,Shinedown,Save Me,94,72,11,2006-01-28
95,Kenny Chesney,Living In Fast Forward,-,95,1,2006-01-28
96,Twista Featuring Pitbull,Hit The Floor,99,94,6,2006-01-28
97,Young Jeezy,My Hood,98,97,3,2006-01-28
98,Bon Jovi,Who Says You Can't Go Home,-,98,1,2006-01-28
99,Juelz Santana,Oh Yes (aka 'Postman'),-,99,1,2006-01-28
100,Blake Shelton,Nobody But Me,-,100,1,2006-01-28
1,Beyonce Featuring Slim Thug,Check On It,2,1,12,2006-02-04
2,"Nelly Featuring Paul Wall, Ali & Gipp",Grillz,1,1,12,2006-02-04
3,Chris Brown,Run It!,3,1,24,2006-02-04
4,Mary J. Blige,Be Without You,10,4,11,2006-02-04
5,The Pussycat Dolls,Stickwitu,5,5,16,2006-02-04
6,Juelz Santana,There It Go! (The Whistle Song),6,6,17,2006-02-04
7,Mariah Carey,Don't Forget About Us,4,1,16,2006-02-04
8,James Blunt,You're Beautiful,15,8,13,2006-02-04
9,The All-American Rejects,Dirty Little Secret,9,9,26,2006-02-04
10,D4L,Laffy Taffy,7,1,19,2006-02-04
11,Fall Out Boy,"Dance, Dance",13,9,14,2006-02-04
12,Ne-Yo,So Sick,16,12,9,2006-02-04
