rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
41,Nas Featuring will.i.am,Hip Hop Is Dead,56,41,3,2007-01-06
42,OK Go,Here It Goes Again,62,38,17,2007-01-06
43,KT Tunstall,Suddenly I See,-,43,21,2007-01-06
44,"""Weird Al"" Yankovic",White & Nerdy,55,9,13,2007-01-06
45,Rodney Atkins,Watching You,40,40,8,2007-01-06
46,Rascal Flatts,What Hurts The Most,46,6,47,2007-01-06
47,Tim McGraw,My Little Girl,43,35,15,2007-01-06
48,Taylor Swift,Tim McGraw,45,44,16,2007-01-06
49,Birdman & Lil Wayne,Stuntin' Like My Daddy,42,21,17,2007-01-06
50,"Eminem, 50 Cent, Lloyd Banks & Ca$his",You Don't Know,25,12,3,2007-01-06
51,Diddy Featuring Christina Aguilera,Tell Me,47,47,10,2007-01-06
52,Sugarland,Want To,39,32,14,2007-01-06
53,Omarion,Ice Box,57,53,4,2007-01-06
54,Danity Kane,Show Stopper,53,8,19,2007-01-06
55,T.I.,Top Back,83,55,3,2007-01-06
56,Hellogoodbye,Here (In Your Arms),63,56,8,2007-01-06
57,The Killers,When You Were Young,59,14,20,2007-01-06
58,Jay-Z Featuring Chrisette Michele,Lost One,60,58,3,2007-01-06
59,Nelly Furtado,Maneater,61,16,15,2007-01-06
60,JAY-Z,Show Me What You Got,52,8,12,2007-01-06
61,Diddy Featuring Nicole Scherzinger,Come To Me,48,9,17,2007-01-06
62,Nickelback,Rockstar,72,62,13,2007-01-06
63,Chris Brown Featuring Jay Biz,Poppin',64,63,4,2007-01-06
64,Rihanna & Sean Paul,Break It Off,54,54,5,2007-01-06
65,Cherish,Unappreciated,51,41,13,2007-01-06
66,Blue October,Into The Ocean,66,66,3,2007-01-06
67,Augustana,Boston,69,54,12,2007-01-06
68,Lil' Boosie Featuring Yung Joc,Zoom,70,68,4,2007-01-06
69,The Red Jumpsuit Apparatus,Face Down,78,69,20,2007-01-06
70,George Strait,It Just Comes Natural,58,58,8,2007-01-06
71,Jason Aldean,Amarillo Sky,65,65,11,2007-01-06
72,Gwen Stefani Featuring Akon,The Sweet Escape,93,72,2,2007-01-06
73,Three Days Grace,Pain,80,73,4,2007-01-06
74,Keith Urban,Stupid Boy,82,74,3,2007-01-06
75,Kenny Chesney,You Save Me,68,41,17,2007-01-06
76,Rich Boy Featuring Polow Da Don,Throw Some D's,86,76,3,2007-01-06
77,AFI,Love Like Winter,88,77,2,2007-01-06
78,Beyonce Featuring Jay Z,Upgrade U,74,59,8,2007-01-06
79,Incubus,Anna-Molly,77,66,4,2007-01-06
80,U2 & Green Day,The Saints Are Coming,75,51,6,2007-01-06
81,Rob Thomas,Streetcorner Symphony,73,64,13,2007-01-06
82,Kellie Pickler,Red High Heels,94,82,4,2007-01-06
83,Trace Adkins,Ladies Love Country Boys,90,83,3,2007-01-06
84,Regina Spektor,Fidelity,98,84,2,2007-01-06
85,Sarah McLachlan,River,71,71,3,2007-01-06
86,Baby Boy Da Prince Featuring Lil Boosie,The Way I Live,100,86,2,2007-01-06
87,Mat Kearney,Nothing Left To Lose,92,87,9,2007-01-06
88,The Killers Featuring Toni Halliday,A Great Big Sled,-,54,2,2007-01-06
89,The Fray,Happy Xmas (War Is Over),50,50,2,2007-01-06
90,Heartland,I Loved Her First,87,34,20,2007-01-06
91,Vanessa Hudgens,Come Back To Me,79,55,15,2007-01-06
92,Montgomery Gentry,Some People Change,67,57,11,2007-01-06
93,Mary J. Blige,Take Me As I Am,76,58,14,2007-01-06
94,Robin Thicke,Lost Without U,91,91,3,2007-01-06
95,Beyonce,Listen,-,95,1,2007-01-06
96,Chingy Featuring Jermaine Dupri,Dem Jeans,85,59,8,2007-01-06
97,Pretty Ricky,On The Hotline,-,97,1,2007-01-06
98,Pitbull,Ay Chico (Lengua Afuera),96,92,5,2007-01-06
99,Red Hot Chili Peppers,Tell Me Baby,-,50,17,2007-01-06
100,RBD,Tu Amor,-,65,8,2007-01-06
1,Beyonce,Irreplaceable,1,1,11,2007-01-13
2,Fergie,Fergalicious,3,2,15,2007-01-13
3,Akon Featuring Eminem,Smack That,4,2,15,2007-01-13
4,Akon Featuring Snoop Dogg,I Wanna Love You,2,1,14,2007-01-13
5,The Fray,How To Save A Life,7,3,38,2007-01-13
6,Justin Timberlake Featuring T.I.,My Love,5,1,17,2007-01-13
7,Jim Jones,We Fly High,8,7,13,2007-01-13
8,The All-American Rejects,It Ends Tonight,11,8,14,2007-01-13
9,Hinder,Lips Of An Angel,10,3,25,2007-01-13
10,Nelly Furtado,Say It Right,6,6,8,2007-01-13
11,Bow Wow Featuring Chris Brown & Johnta Austin,Shortie Like Mine,9,9,13,2007-01-13
12,Justin Timberlake,SexyBack,12,1,26,2007-01-13
13,My Chemical Romance,Welcome To The Black Parade,16,13,16,2007-01-13
14,Ludacris Featuring Pharrell,Money Maker,15,1,21,2007-01-13
15,Gwen Stefani,Wind It Up,21,6,9,2007-01-13
16,Unk,Walk It Out,13,13,17,2007-01-13
17,Carrie Underwood,Before He Cheats,24,16,18,2007-01-13
18,Snow Patrol,Chasing Cars,17,5,33,2007-01-13
19,"""Weird Al"" Yankovic",White & Nerdy,44,9,14,2007-01-13
20,Nickelback,Far Away,19,8,24,2007-01-13
21,Avril Lavigne,Keep Holding On,20,17,5,2007-01-13
22,John Mayer,Waiting On The World To Change,28,20,25,2007-01-13
23,Christina Aguilera,Hurt,25,19,14,2007-01-13
24,Paula DeAnda Featuring The DEY,Walk Away (Remember Me),18,18,13,2007-01-13
25,JoJo,Too Little Too Late,33,3,20,2007-01-13
26,Ludacris Featuring Mary J. Blige,Runaway Love,22,22,7,2007-01-13
27,Ciara,Promise,14,11,8,2007-01-13
28,The Pussycat Dolls Featuring Timbaland,Wait A Minute,35,28,8,2007-01-13
29,Chris Brown,Say Goodbye,30,10,21,2007-01-13
30,Evanescence,Call Me When You're Sober,36,10,20,2007-01-13
31,Fat Joe Featuring Lil Wayne,Make It Rain,27,27,9,2007-01-13
32,Lil Scrappy Featuring Young Buck,Money In The Bank,34,28,16,2007-01-13
33,Red Hot Chili Peppers,Snow ((Hey Oh)),31,31,7,2007-01-13
34,Justin Timberlake,What Goes Around...Comes Around,23,23,4,2007-01-13
35,Rascal Flatts,What Hurts The Most,46,6,48,2007-01-13
36,Young Jeezy,I Luv It,26,14,7,2007-01-13
37,Snoop Dogg Featuring R. Kelly,That's That,32,20,7,2007-01-13
38,Daughtry,It's Not Over,38,38,6,2007-01-13
39,OK Go,Here It Goes Again,42,38,18,2007-01-13
40,Taylor Swift,Tim McGraw,48,40,17,2007-01-13
41,Danity Kane,Show Stopper,54,8,20,2007-01-13
42,Rascal Flatts,My Wish,37,28,17,2007-01-13
43,KT Tunstall,Suddenly I See,43,43,22,2007-01-13
44,Stone Sour,Through Glass,39,39,22,2007-01-13
45,Nelly Furtado,Maneater,59,16,16,2007-01-13
46,Brad Paisley,She's Everything,40,35,13,2007-01-13
47,Lloyd Featuring Lil Wayne,You,29,26,8,2007-01-13
48,Rodney Atkins,Watching You,45,40,9,2007-01-13
49,Tim McGraw,My Little Girl,47,35,16,2007-01-13
50,Birdman & Lil Wayne,Stuntin' Like My Daddy,49,21,18,2007-01-13
51,Omarion,Ice Box,53,51,5,2007-01-13
52,Hellogoodbye,Here (In Your Arms),56,52,9,2007-01-13
53,Diddy Featuring Christina Aguilera,Tell Me,51,47,11,2007-01-13
54,Nickelback,Rockstar,62,54,14,2007-01-13
55,"Eminem, 50 Cent, Lloyd Banks & Ca$his",You Don't Know,50,12,4,2007-01-13
56,The Red Jumpsuit Apparatus,Face Down,69,56,21,2007-01-13
57,Sugarland,Want To,52,32,15,2007-01-13
58,Augustana,Boston,67,54,13,2007-01-13
59,JAY-Z,Show Me What You Got,60,8,13,2007-01-13
60,T.I.,Top Back,55,55,4,2007-01-13
61,Nas Featuring will.i.am,Hip Hop Is Dead,41,41,4,2007-01-13
62,Hannah Montana,If We Were A Movie,-,47,5,2007-01-13
63,Three Days Grace,Pain,73,63,5,2007-01-13
64,Lil' Boosie Featuring Yung Joc,Zoom,68,64,5,2007-01-13
65,Blue October,Into The Ocean,66,65,4,2007-01-13
66,Jason Aldean,Amarillo Sky,71,65,12,2007-01-13
67,Diddy Featuring Nicole Scherzinger,Come To Me,61,9,18,2007-01-13
68,AFI,Love Like Winter,77,68,3,2007-01-13
69,Kellie Pickler,Red High Heels,82,69,5,2007-01-13
70,Beyonce,Listen,95,70,2,2007-01-13
71,Cherish,Unappreciated,65,41,14,2007-01-13
72,Vanessa Hudgens,Come Back To Me,91,55,16,2007-01-13
73,Jay-Z Featuring Chrisette Michele,Lost One,58,58,4,2007-01-13
74,U2 & Green Day,The Saints Are Coming,80,51,7,2007-01-13
75,Gwen Stefani Featuring Akon,The Sweet Escape,72,72,3,2007-01-13
76,Kenny Chesney,You Save Me,75,41,18,2007-01-13
77,Keith Urban,Stupid Boy,74,74,4,2007-01-13
78,Chris Brown Featuring Jay Biz,Poppin',63,63,5,2007-01-13
79,Lady Sovereign,Love Me Or Hate Me (F**k You!!!!),-,45,8,2007-01-13
80,George Strait,It Just Comes Natural,70,58,9,2007-01-13
81,Beyonce,Ring The Alarm,-,11,14,2007-01-13
82,Trace Adkins,Ladies Love Country Boys,83,82,4,2007-01-13
83,Chingy Featuring Jermaine Dupri,Dem Jeans,96,59,9,2007-01-13
84,Hannah Montana,Who Said,-,83,4,2007-01-13
85,Red Hot Chili Peppers,Tell Me Baby,99,50,18,2007-01-13
86,Jason Michael Carroll,Alyssa Lies,-,86,1,2007-01-13
87,Rich Boy Featuring Polow Da Don,Throw Some D's,76,76,4,2007-01-13
88,Mat Kearney,Nothing Left To Lose,87,87,10,2007-01-13
89,Cartel,Honestly,-,89,1,2007-01-13
90,Webstar & Young B Featuring The Voice Of Harlem,Chicken Noodle Soup.,-,45,13,2007-01-13
91,Baby Boy Da Prince Featuring Lil Boosie,The Way I Live,86,86,3,2007-01-13
92,Incubus,Anna-Molly,79,66,5,2007-01-13
93,Regina Spektor,Fidelity,84,84,3,2007-01-13
94,P!nk,U + Ur Hand,-,94,1,2007-01-13
95,Rob Thomas,Streetcorner Symphony,81,64,14,2007-01-13
96,Jibbs Featuring Chamillionaire,King Kong,-,96,1,2007-01-13
97,Montgomery Gentry,Some People Change,92,57,12,2007-01-13
98,Jennifer Hudson,And I Am Telling You I'm Not Going,-,98,1,2007-01-13
99,Hannah Montana,Best Of Both Worlds,-,92,2,2007-01-13
100,Plain White T's,Hate (I Really Don't Like You),-,68,6,2007-01-13
1,Beyonce,Irreplaceable,1,1,12,2007-01-20
2,Akon Featuring Snoop Dogg,I Wanna Love You,4,1,15,2007-01-20
3,Fergie,Fergalicious,2,2,16,2007-01-20
4,Akon Featuring Eminem,Smack That,3,2,16,2007-01-20
5,Nelly Furtado,Say It Right,10,5,9,2007-01-20
6,Justin Timberlake Featuring T.I.,My Love,6,1,18,2007-01-20
7,The Fray,How To Save A Life,5,3,39,2007-01-20
8,Jim Jones,We Fly High,7,7,14,2007-01-20
9,My Chemical Romance,Welcome To The Black Parade,13,9,17,2007-01-20
10,The All-American Rejects,It Ends Tonight,8,8,15,2007-01-20
11,Bow Wow Featuring Chris Brown & Johnta Austin,Shortie Like Mine,11,9,14,2007-01-20
12,Hinder,Lips Of An Angel,9,3,26,2007-01-20
13,Justin Timberlake,SexyBack,12,1,27,2007-01-20
14,Unk,Walk It Out,16,13,18,2007-01-20
15,John Mayer,Waiting On The World To Change,22,15,26,2007-01-20
16,Snow Patrol,Chasing Cars,18,5,34,2007-01-20
17,Ludacris Featuring Mary J. Blige,Runaway Love,26,17,8,2007-01-20
18,Ludacris Featuring Pharrell,Money Maker,14,1,22,2007-01-20
19,Avril Lavigne,Keep Holding On,21,17,6,2007-01-20
20,Carrie Underwood,Before He Cheats,17,16,19,2007-01-20
21,Justin Timberlake,What Goes Around...Comes Around,34,21,5,2007-01-20
22,Ciara,Promise,27,11,9,2007-01-20
23,Paula DeAnda Featuring The DEY,Walk Away (Remember Me),24,18,14,2007-01-20
24,Nickelback,Far Away,20,8,25,2007-01-20
25,Gwen Stefani,Wind It Up,15,6,10,2007-01-20
26,Christina Aguilera,Hurt,23,19,15,2007-01-20
27,Fat Joe Featuring Lil Wayne,Make It Rain,31,27,10,2007-01-20
28,Daughtry,It's Not Over,38,28,7,2007-01-20
29,Snoop Dogg Featuring R. Kelly,That's That,37,20,8,2007-01-20
30,KT Tunstall,Suddenly I See,43,30,23,2007-01-20
31,Lloyd Featuring Lil Wayne,You,47,26,9,2007-01-20
32,The Pussycat Dolls Featuring Timbaland,Wait A Minute,28,28,9,2007-01-20
33,JoJo,Too Little Too Late,25,3,21,2007-01-20
34,"""Weird Al"" Yankovic",White & Nerdy,19,9,15,2007-01-20
35,Evanescence,Call Me When You're Sober,30,10,21,2007-01-20
36,Chris Brown,Say Goodbye,29,10,22,2007-01-20
37,Rascal Flatts,What Hurts The Most,35,6,49,2007-01-20
38,Young Jeezy,I Luv It,36,14,8,2007-01-20
39,Red Hot Chili Peppers,Snow ((Hey Oh)),33,31,8,2007-01-20
40,Brad Paisley,She's Everything,46,35,14,2007-01-20
41,Stone Sour,Through Glass,44,39,23,2007-01-20
42,Lil Scrappy Featuring Young Buck,Money In The Bank,32,28,17,2007-01-20
43,Taylor Swift,Tim McGraw,40,40,18,2007-01-20
44,Rodney Atkins,Watching You,48,40,10,2007-01-20
45,Omarion,Ice Box,51,45,6,2007-01-20
46,Augustana,Boston,58,46,14,2007-01-20
47,Rascal Flatts,My Wish,42,28,18,2007-01-20
48,Hellogoodbye,Here (In Your Arms),52,48,10,2007-01-20
49,OK Go,Here It Goes Again,39,38,19,2007-01-20
50,Diddy Featuring Christina Aguilera,Tell Me,53,47,12,2007-01-20
51,The Red Jumpsuit Apparatus,Face Down,56,51,22,2007-01-20
52,Tim McGraw,My Little Girl,49,35,17,2007-01-20
53,Gwen Stefani Featuring Akon,The Sweet Escape,75,53,4,2007-01-20
54,Nelly Furtado,Maneater,45,16,17,2007-01-20
55,Nickelback,Rockstar,54,54,15,2007-01-20
56,Sugarland,Want To,57,32,16,2007-01-20
57,Birdman & Lil Wayne,Stuntin' Like My Daddy,50,21,19,2007-01-20
58,T.I.,Top Back,60,55,5,2007-01-20
59,Three Days Grace,Pain,63,59,6,2007-01-20
60,Hannah Montana,If We Were A Movie,62,47,6,2007-01-20
61,Chris Brown Featuring Jay Biz,Poppin',78,61,6,2007-01-20
62,Blue October,Into The Ocean,65,62,5,2007-01-20
63,Jason Aldean,Amarillo Sky,66,63,13,2007-01-20
64,Keith Urban,Stupid Boy,77,64,5,2007-01-20
65,Kellie Pickler,Red High Heels,69,65,6,2007-01-20
66,Lil' Boosie Featuring Yung Joc,Zoom,64,64,6,2007-01-20
67,Beyonce,Listen,70,67,3,2007-01-20
68,Jay-Z Featuring Chrisette Michele,Lost One,73,58,5,2007-01-20
69,Jason Michael Carroll,Alyssa Lies,86,69,2,2007-01-20
70,George Strait,It Just Comes Natural,80,58,10,2007-01-20
71,"Eminem, 50 Cent, Lloyd Banks & Ca$his",You Don't Know,55,12,5,2007-01-20
72,Diddy Featuring Nicole Scherzinger,Come To Me,67,9,19,2007-01-20
73,Rich Boy Featuring Polow Da Don,Throw Some D's,87,73,5,2007-01-20
74,Vanessa Hudgens,Come Back To Me,72,55,17,2007-01-20
75,Cherish,Unappreciated,71,41,15,2007-01-20
76,AFI,Love Like Winter,68,68,4,2007-01-20
77,Rihanna & Sean Paul,Break It Off,-,54,6,2007-01-20
78,Nas Featuring will.i.am,Hip Hop Is Dead,61,41,5,2007-01-20
79,Trace Adkins,Ladies Love Country Boys,82,79,5,2007-01-20
80,JAY-Z,Show Me What You Got,59,8,14,2007-01-20
81,Robin Thicke,Lost Without U,-,81,4,2007-01-20
82,Rob Thomas,Streetcorner Symphony,95,64,15,2007-01-20
83,Baby Boy Da Prince Featuring Lil Boosie,The Way I Live,91,83,4,2007-01-20
84,Jennifer Hudson,And I Am Telling You I'm Not Going,98,84,2,2007-01-20
85,Three 6 Mafia Featuring Chamillionaire,Doe Boy Fresh,-,85,1,2007-01-20
86,Kenny Chesney,You Save Me,76,41,19,2007-01-20
87,Gym Class Heroes Featuring Patrick Stump,Cupid's Chokehold/Breakfast In America,-,87,1,2007-01-20
88,Mat Kearney,Nothing Left To Lose,88,87,11,2007-01-20
89,P!nk,U + Ur Hand,94,89,2,2007-01-20
90,Montgomery Gentry,Some People Change,97,57,13,2007-01-20
91,U2 & Green Day,The Saints Are Coming,74,51,8,2007-01-20
92,Incubus,Anna-Molly,92,66,6,2007-01-20
93,Lady Sovereign,Love Me Or Hate Me (F**k You!!!!),79,45,9,2007-01-20
94,Beyonce Featuring Jay Z,Upgrade U,-,59,9,2007-01-20
95,Pretty Ricky,On The Hotline,-,95,2,2007-01-20
96,Cartel,Honestly,89,89,2,2007-01-20
97,Craig Morgan,Little Bit Of Life,-,94,4,2007-01-20
98,Jibbs Featuring Chamillionaire,King Kong,96,96,2,2007-01-20
99,Christina Aguilera,Candyman,-,99,1,2007-01-20
100,Red Hot Chili Peppers,Tell Me Baby,85,50,19,2007-01-20
1,Beyonce,Irreplaceable,1,1,13,2007-01-27
2,Akon Featuring Snoop Dogg,I Wanna Love You,2,1,16,2007-01-27
3,Fergie,Fergalicious,3,2,17,2007-01-27
4,Nelly Furtado,Say It Right,5,4,10,2007-01-27
5,Akon Featuring Eminem,Smack That,4,2,17,2007-01-27
6,Jim Jones,We Fly High,8,6,15,2007-01-27
7,The Fray,How To Save A Life,7,3,40,2007-01-27
8,Justin Timberlake Featuring T.I.,My Love,6,1,19,2007-01-27
9,My Chemical Romance,Welcome To The Black Parade,9,9,18,2007-01-27
10,The All-American Rejects,It Ends Tonight,10,8,16,2007-01-27
11,Bow Wow Featuring Chris Brown & Johnta Austin,Shortie Like Mine,11,9,15,2007-01-27
12,Justin Timberlake,What Goes Around...Comes Around,21,12,6,2007-01-27
13,Ludacris Featuring Mary J. Blige,Runaway Love,17,13,9,2007-01-27
14,Hinder,Lips Of An Angel,12,3,27,2007-01-27
15,Unk,Walk It Out,14,13,19,2007-01-27
16,Justin Timberlake,SexyBack,13,1,28,2007-01-27
17,Ciara,Promise,22,11,10,2007-01-27
18,Lloyd Featuring Lil Wayne,You,31,18,10,2007-01-27
19,Fat Joe Featuring Lil Wayne,Make It Rain,27,19,11,2007-01-27
20,Paula DeAnda Featuring The DEY,Walk Away (Remember Me),23,18,15,2007-01-27
21,Daughtry,It's Not Over,28,21,8,2007-01-27
22,Avril Lavigne,Keep Holding On,19,17,7,2007-01-27
23,John Mayer,Waiting On The World To Change,15,15,27,2007-01-27
24,Snow Patrol,Chasing Cars,16,5,35,2007-01-27
25,Snoop Dogg Featuring R. Kelly,That's That,29,20,9,2007-01-27
26,Carrie Underwood,Before He Cheats,20,16,20,2007-01-27
27,Ludacris Featuring Pharrell,Money Maker,18,1,23,2007-01-27
28,Nickelback,Far Away,24,8,26,2007-01-27
29,Christina Aguilera,Hurt,26,19,16,2007-01-27
30,Omarion,Ice Box,45,30,7,2007-01-27
31,Gwen Stefani Featuring Akon,The Sweet Escape,53,31,5,2007-01-27
32,The Pussycat Dolls Featuring Timbaland,Wait A Minute,32,28,10,2007-01-27
33,Red Hot Chili Peppers,Snow ((Hey Oh)),39,31,9,2007-01-27
34,Young Jeezy,I Luv It,38,14,9,2007-01-27
35,KT Tunstall,Suddenly I See,30,30,24,2007-01-27
36,Gwen Stefani,Wind It Up,25,6,11,2007-01-27
37,Augustana,Boston,46,37,15,2007-01-27
38,Hellogoodbye,Here (In Your Arms),48,38,11,2007-01-27
39,Rodney Atkins,Watching You,44,39,11,2007-01-27
40,Taylor Swift,Tim McGraw,43,40,19,2007-01-27
41,Stone Sour,Through Glass,41,39,24,2007-01-27
42,Brad Paisley,She's Everything,40,35,15,2007-01-27
43,Rascal Flatts,What Hurts The Most,37,6,50,2007-01-27
44,Chris Brown,Say Goodbye,36,10,23,2007-01-27
45,JoJo,Too Little Too Late,33,3,22,2007-01-27
46,Lil Scrappy Featuring Young Buck,Money In The Bank,42,28,18,2007-01-27
47,Evanescence,Call Me When You're Sober,35,10,22,2007-01-27
48,"""Weird Al"" Yankovic",White & Nerdy,34,9,16,2007-01-27
49,Rascal Flatts,My Wish,47,28,19,2007-01-27
50,T.I.,Top Back,58,50,6,2007-01-27
51,Diddy Featuring Christina Aguilera,Tell Me,50,47,13,2007-01-27
52,The Red Jumpsuit Apparatus,Face Down,51,51,23,2007-01-27
53,Keith Urban,Stupid Boy,64,53,6,2007-01-27
54,Chris Brown Featuring Jay Biz,Poppin',61,54,7,2007-01-27
55,Blue October,Into The Ocean,62,55,6,2007-01-27
56,Three Days Grace,Pain,59,56,7,2007-01-27
57,Nickelback,Rockstar,55,54,16,2007-01-27
58,OK Go,Here It Goes Again,49,38,20,2007-01-27
59,Jason Aldean,Amarillo Sky,63,59,14,2007-01-27
60,Sugarland,Want To,56,32,17,2007-01-27
61,Lil' Boosie Featuring Yung Joc,Zoom,66,61,7,2007-01-27
62,Tim McGraw,My Little Girl,52,35,18,2007-01-27
63,George Strait,It Just Comes Natural,70,58,11,2007-01-27
64,Nelly Furtado,Maneater,54,16,18,2007-01-27
65,Rihanna & Sean Paul,Break It Off,77,54,7,2007-01-27
66,Kellie Pickler,Red High Heels,65,65,7,2007-01-27
67,Robin Thicke,Lost Without U,81,67,5,2007-01-27
68,Beyonce,Listen,67,67,4,2007-01-27
69,Jordan Pruitt,Jump To The Rhythm,-,69,1,2007-01-27
70,Jay-Z Featuring Chrisette Michele,Lost One,68,58,6,2007-01-27
71,Birdman & Lil Wayne,Stuntin' Like My Daddy,57,21,20,2007-01-27
72,Jason Michael Carroll,Alyssa Lies,69,69,3,2007-01-27
73,Baby Boy Da Prince Featuring Lil Boosie,The Way I Live,83,73,5,2007-01-27
74,Trace Adkins,Ladies Love Country Boys,79,74,6,2007-01-27
75,Rich Boy Featuring Polow Da Don,Throw Some D's,73,73,6,2007-01-27
76,Pretty Ricky,On The Hotline,95,76,3,2007-01-27
77,Ashley Tisdale,He Said She Said,-,77,1,2007-01-27
78,Hannah Montana,If We Were A Movie,60,47,7,2007-01-27
79,Rob Thomas,Streetcorner Symphony,82,64,16,2007-01-27
80,Diddy Featuring Nicole Scherzinger,Come To Me,72,9,20,2007-01-27
81,Jennifer Hudson,And I Am Telling You I'm Not Going,84,81,3,2007-01-27
82,"Eminem, 50 Cent, Lloyd Banks & Ca$his",You Don't Know,71,12,6,2007-01-27
83,Gym Class Heroes Featuring Patrick Stump,Cupid's Chokehold/Breakfast In America,87,83,2,2007-01-27
84,JAY-Z,Show Me What You Got,80,8,15,2007-01-27
85,Cherish,Unappreciated,75,41,16,2007-01-27
86,Mat Kearney,Nothing Left To Lose,88,86,12,2007-01-27
87,Jibbs Featuring Chamillionaire,King Kong,98,87,3,2007-01-27
88,Vanessa Hudgens,Come Back To Me,74,55,18,2007-01-27
89,AFI,Love Like Winter,76,68,5,2007-01-27
90,Craig Morgan,Little Bit Of Life,97,90,5,2007-01-27
91,P!nk,U + Ur Hand,89,89,3,2007-01-27
92,Mike Jones,Mr. Jones,-,92,1,2007-01-27
93,Incubus,Anna-Molly,92,66,7,2007-01-27
94,The Wreckers,"My, Oh My",-,94,1,2007-01-27
95,Beyonce Featuring Jay Z,Upgrade U,94,59,10,2007-01-27
96,Mary J. Blige,Take Me As I Am,-,58,15,2007-01-27
97,Cartel,Honestly,96,89,3,2007-01-27
98,Fergie Featuring Ludacris,Glamorous,-,98,1,2007-01-27
99,Pitbull,Ay Chico (Lengua Afuera),-,92,6,2007-01-27
100,Kenny Chesney,You Save Me,86,41,20,2007-01-27
1,Beyonce,Irreplaceable,1,1,14,2007-02-03
2,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",-,2,1,2007-02-03
3,Nelly Furtado,Say It Right,4,3,11,2007-02-03
4,Akon Featuring Snoop Dogg,I Wanna Love You,2,1,17,2007-02-03
5,Jim Jones,We Fly High,6,5,16,2007-02-03
6,Daughtry,It's Not Over,21,6,9,2007-02-03
7,Fergie,Fergalicious,3,2,18,2007-02-03
8,Akon Featuring Eminem,Smack That,5,2,18,2007-02-03
9,The Fray,How To Save A Life,7,3,41,2007-02-03
10,My Chemical Romance,Welcome To The Black Parade,9,9,19,2007-02-03
11,Ludacris Featuring Mary J. Blige,Runaway Love,13,11,10,2007-02-03
12,Justin Timberlake Featuring T.I.,My Love,8,1,20,2007-02-03
13,Justin Timberlake,What Goes Around...Comes Around,12,12,7,2007-02-03
14,Corbin Bleu,Push It To The Limit,-,14,1,2007-02-03
15,The All-American Rejects,It Ends Tonight,10,8,17,2007-02-03
16,Unk,Walk It Out,15,13,20,2007-02-03
17,Lloyd Featuring Lil Wayne,You,18,17,11,2007-02-03
18,Bow Wow Featuring Chris Brown & Johnta Austin,Shortie Like Mine,11,9,16,2007-02-03
19,Gwen Stefani Featuring Akon,The Sweet Escape,31,19,6,2007-02-03
