rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
90,Andy Grammer,Good To Be Alive (Hallelujah),87,62,10,2016-03-05
91,2 Chainz,Watch Out,77,64,8,2016-03-05
92,Kid Ink Featuring Fetty Wap,Promise,-,92,1,2016-03-05
93,David Guetta Featuring Sia & Fetty Wap,Bang My Head,81,76,6,2016-03-05
94,Fall Out Boy,Irresistible,86,48,14,2016-03-05
95,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,$ave Dat Money,89,71,17,2016-03-05
96,One Direction,History,96,65,4,2016-03-05
97,DLOW,Do It Like Me,91,45,15,2016-03-05
98,Lee Brice,That Don't Sound Like You,-,98,1,2016-03-05
99,LOCASH,I Love This Life,90,56,17,2016-03-05
100,Dawin,Dessert,98,68,11,2016-03-05
1,Rihanna Featuring Drake,Work,1,1,5,2016-03-12
2,Justin Bieber,Love Yourself,2,1,15,2016-03-12
3,twenty one pilots,Stressed Out,3,2,23,2016-03-12
4,Justin Bieber,Sorry,4,1,18,2016-03-12
5,Flo Rida,My House,5,5,16,2016-03-12
6,Zayn,Pillowtalk,6,1,4,2016-03-12
7,G-Eazy x Bebe Rexha,"Me, Myself & I",8,7,17,2016-03-12
8,Adele,Hello,7,1,18,2016-03-12
9,DNCE,Cake By The Ocean,10,9,19,2016-03-12
10,The Chainsmokers Featuring Rozes,Roses,9,6,19,2016-03-12
11,Selena Gomez,Hands To Myself,11,7,12,2016-03-12
12,Lukas Graham,7 Years,20,12,6,2016-03-12
13,Yo Gotti Featuring Nicki Minaj,Down In The DM,18,13,13,2016-03-12
14,Charlie Puth,One Call Away,12,12,13,2016-03-12
15,Mike Posner,I Took A Pill In Ibiza,24,15,6,2016-03-12
16,Shawn Mendes,Stitches,13,4,40,2016-03-12
17,Bryson Tiller,Don't,16,13,22,2016-03-12
18,Adele,When We Were Young,14,14,14,2016-03-12
19,The Weeknd,In The Night,15,12,16,2016-03-12
20,Selena Gomez,Same Old Love,17,5,24,2016-03-12
21,Drake,Hotline Bling,19,2,30,2016-03-12
22,The Weeknd,The Hills,27,1,40,2016-03-12
23,Daya,Hide Away,26,23,23,2016-03-12
24,Drake & Future,Jumpman,23,12,23,2016-03-12
25,Justin Bieber,What Do You Mean?,25,1,26,2016-03-12
26,Alessia Cara,Here,21,5,30,2016-03-12
27,Tory Lanez,Say It,30,23,19,2016-03-12
28,Jeremih,Oui,45,28,8,2016-03-12
29,Kevin Gates,2 Phones,40,29,8,2016-03-12
30,Fetty Wap Featuring Remy Boyz,679,34,4,35,2016-03-12
31,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,29,8,34,2016-03-12
32,Drake,Summer Sixteen,31,6,4,2016-03-12
33,Coldplay,Adventure Of A Lifetime,28,13,16,2016-03-12
34,Elle King,Ex's & Oh's,33,10,34,2016-03-12
35,James Bay,Let It Go,38,35,10,2016-03-12
36,Chris Brown,Back To Sleep,50,36,11,2016-03-12
37,Bryson Tiller,Exchange,43,37,18,2016-03-12
38,The Weeknd,Can't Feel My Face,32,1,38,2016-03-12
39,Thomas Rhett,Die A Happy Man,35,21,23,2016-03-12
40,Travis Scott,Antidote,36,16,25,2016-03-12
41,Rachel Platten,Stand By You,41,37,15,2016-03-12
42,Post Malone,White Iverson,39,14,25,2016-03-12
43,Ellie Goulding,Something In The Way You Move,62,43,5,2016-03-12
44,Carrie Underwood,Heartbeat,42,42,8,2016-03-12
45,Wiz Khalifa Featuring Charlie Puth,See You Again,44,1,51,2016-03-12
46,Taylor Swift,Wildest Dreams,46,5,27,2016-03-12
47,Robin Schulz Featuring Francesco Yates,Sugar,56,47,8,2016-03-12
48,Young Thug,Best Friend,51,45,14,2016-03-12
49,Major Lazer & DJ Snake Featuring MO,Lean On,49,4,47,2016-03-12
50,Cole Swindell,You Should Be Here,55,50,11,2016-03-12
51,Shawn Mendes & Camila Cabello,I Know What You Did Last Summer,37,20,15,2016-03-12
52,Brett Eldredge,Drunk On Your Love,61,52,7,2016-03-12
53,Future Featuring The Weeknd,Low Life,59,52,3,2016-03-12
54,Keith Urban,Break On Me.,66,54,9,2016-03-12
55,Maren Morris,My Church,63,55,5,2016-03-12
56,Luke Bryan Featuring Karen Fairchild,Home Alone Tonight,52,38,14,2016-03-12
57,DJ Snake Featuring Bipolar Sunshine,Middle,70,57,6,2016-03-12
58,Zara Larsson & MNEK,Never Forget You,83,58,2,2016-03-12
59,Zac Brown Band,Beautiful Drug,64,59,14,2016-03-12
60,Granger Smith,Backroad Song,57,49,12,2016-03-12
61,Kevin Gates,Really Really,67,59,10,2016-03-12
62,Florida Georgia Line,Confession,69,62,9,2016-03-12
63,Randy Houser,We Went,71,63,10,2016-03-12
64,Rihanna,Needed Me,74,64,4,2016-03-12
65,Jason Derulo,Get Ugly,58,52,10,2016-03-12
66,Fetty Wap,Jimmy Choo,65,65,3,2016-03-12
67,Troye Sivan,Youth,80,67,4,2016-03-12
68,Gwen Stefani,Make Me Like You,54,54,2,2016-03-12
69,Kelsea Ballerini,Dibs,60,58,17,2016-03-12
70,Chris Stapleton,Nobody To Blame,73,70,8,2016-03-12
71,Old Dominion,Snapback,79,71,5,2016-03-12
72,Rascal Flatts,I Like The Sound Of That,78,72,5,2016-03-12
73,Tim McGraw,Humble And Kind,88,73,3,2016-03-12
74,Chris Young Duet With Cassadee Pope,Think Of You,86,74,2,2016-03-12
75,Ruth B,Lost Boy,-,75,1,2016-03-12
76,The Weeknd,Acquainted,82,60,9,2016-03-12
77,Taylor Swift,Out Of The Woods,53,18,10,2016-03-12
78,Dierks Bentley,Somewhere On A Beach,87,78,4,2016-03-12
79,One Direction,Perfect,72,10,19,2016-03-12
80,DJ Luke Nasty,Might Be,85,80,2,2016-03-12
81,The Chainsmokers Featuring Daya,Don't Let Me Down,-,81,2,2016-03-12
82,Kid Ink Featuring Fetty Wap,Promise,92,82,2,2016-03-12
83,Chase Bryant,Little Bit Of You,89,83,3,2016-03-12
84,Tori Kelly,Hollow,68,68,11,2016-03-12
85,Dustin Lynch,Mind Reader,-,85,1,2016-03-12
86,Bryson Tiller,Sorry Not Sorry,84,67,11,2016-03-12
87,Migos,Look At My Dab,-,87,1,2016-03-12
88,Disturbed,The Sound Of Silence,-,88,1,2016-03-12
89,2 Chainz,Watch Out,91,64,9,2016-03-12
90,Empire Of The Sun,Walking On A Dream,-,65,4,2016-03-12
91,Alessia Cara,Wild Things,-,91,1,2016-03-12
92,Lee Brice,That Don't Sound Like You,98,92,2,2016-03-12
93,Ty Dolla $ign Featuring E-40,Saved,-,93,1,2016-03-12
94,O.T. Genasis Featuring Young Dolph,Cut It,-,94,1,2016-03-12
95,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,$ave Dat Money,95,71,18,2016-03-12
96,Desiigner,Panda,-,96,1,2016-03-12
97,Sia Featuring Sean Paul,Cheap Thrills,81,81,2,2016-03-12
98,One Direction,History,96,65,5,2016-03-12
99,LOCASH,I Love This Life,99,56,18,2016-03-12
100,Belly Featuring The Weeknd,Might Not,-,100,1,2016-03-12
1,Rihanna Featuring Drake,Work,1,1,6,2016-03-19
2,Justin Bieber,Love Yourself,2,1,16,2016-03-19
3,twenty one pilots,Stressed Out,3,2,24,2016-03-19
4,Flo Rida,My House,5,4,17,2016-03-19
5,Justin Bieber,Sorry,4,1,19,2016-03-19
6,Zayn,Pillowtalk,6,1,5,2016-03-19
7,G-Eazy x Bebe Rexha,"Me, Myself & I",7,7,18,2016-03-19
8,Kelly Clarkson,Piece By Piece,-,8,1,2016-03-19
9,Lukas Graham,7 Years,12,9,7,2016-03-19
10,DNCE,Cake By The Ocean,9,9,20,2016-03-19
11,Adele,Hello,8,1,19,2016-03-19
12,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,-,12,1,2016-03-19
13,The Chainsmokers Featuring Rozes,Roses,10,6,20,2016-03-19
14,Mike Posner,I Took A Pill In Ibiza,15,14,7,2016-03-19
15,Selena Gomez,Hands To Myself,11,7,13,2016-03-19
16,Charlie Puth,One Call Away,14,12,14,2016-03-19
17,Shawn Mendes,Stitches,16,4,41,2016-03-19
18,Yo Gotti Featuring Nicki Minaj,Down In The DM,13,13,14,2016-03-19
19,Bryson Tiller,Don't,17,13,23,2016-03-19
20,Chris Brown,Back To Sleep,36,20,12,2016-03-19
21,The Weeknd,The Hills,22,1,41,2016-03-19
22,Drake & Future,Jumpman,24,12,24,2016-03-19
23,Adele,When We Were Young,18,14,15,2016-03-19
24,Drake,Hotline Bling,21,2,31,2016-03-19
25,Kevin Gates,2 Phones,29,25,9,2016-03-19
26,Selena Gomez,Same Old Love,20,5,25,2016-03-19
27,Jeremih,Oui,28,27,9,2016-03-19
28,The Weeknd,In The Night,19,12,17,2016-03-19
29,Justin Bieber,What Do You Mean?,25,1,27,2016-03-19
30,Drake,Summer Sixteen,32,6,5,2016-03-19
31,Daya,Hide Away,23,23,24,2016-03-19
32,Tory Lanez,Say It,27,23,20,2016-03-19
33,Alessia Cara,Here,26,5,31,2016-03-19
34,Zara Larsson & MNEK,Never Forget You,58,34,3,2016-03-19
35,Fetty Wap Featuring Remy Boyz,679,30,4,36,2016-03-19
36,Bryson Tiller,Exchange,37,36,19,2016-03-19
37,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,31,8,35,2016-03-19
38,Thomas Rhett,Die A Happy Man,39,21,24,2016-03-19
39,The Weeknd,Can't Feel My Face,38,1,39,2016-03-19
40,Elle King,Ex's & Oh's,34,10,35,2016-03-19
41,Coldplay,Adventure Of A Lifetime,33,13,17,2016-03-19
42,Rachel Platten,Stand By You,41,37,16,2016-03-19
43,Cole Swindell,You Should Be Here,50,43,12,2016-03-19
44,Post Malone,White Iverson,42,14,26,2016-03-19
45,Robin Schulz Featuring Francesco Yates,Sugar,47,45,9,2016-03-19
46,Carrie Underwood,Heartbeat,44,42,9,2016-03-19
47,Travis Scott,Antidote,40,16,26,2016-03-19
48,Major Lazer & DJ Snake Featuring MO,Lean On,49,4,48,2016-03-19
49,Wiz Khalifa Featuring Charlie Puth,See You Again,45,1,52,2016-03-19
50,DJ Snake Featuring Bipolar Sunshine,Middle,57,50,7,2016-03-19
51,Young Thug,Best Friend,48,45,15,2016-03-19
52,James Bay,Let It Go,35,35,11,2016-03-19
53,Ellie Goulding,Something In The Way You Move,43,43,6,2016-03-19
54,Brett Eldredge,Drunk On Your Love,52,52,8,2016-03-19
55,Maren Morris,My Church,55,55,6,2016-03-19
56,Future Featuring The Weeknd,Low Life,53,52,4,2016-03-19
57,Zac Brown Band,Beautiful Drug,59,57,15,2016-03-19
58,Troye Sivan,Youth,67,58,5,2016-03-19
59,Zayn,It's You,-,59,1,2016-03-19
60,Randy Houser,We Went,63,60,11,2016-03-19
61,Shawn Mendes & Camila Cabello,I Know What You Did Last Summer,51,20,16,2016-03-19
62,Florida Georgia Line,Confession,62,62,10,2016-03-19
63,Luke Bryan Featuring Karen Fairchild,Home Alone Tonight,56,38,15,2016-03-19
64,Kevin Gates,Really Really,61,59,11,2016-03-19
65,Keith Urban,Break On Me.,54,54,10,2016-03-19
66,Rihanna,Needed Me,64,64,5,2016-03-19
67,Tim McGraw,Humble And Kind,73,67,4,2016-03-19
68,Dierks Bentley,Somewhere On A Beach,78,68,5,2016-03-19
69,Chris Young Duet With Cassadee Pope,Think Of You,74,69,3,2016-03-19
70,Old Dominion,Snapback,71,70,6,2016-03-19
71,Granger Smith,Backroad Song,60,49,13,2016-03-19
72,Rascal Flatts,I Like The Sound Of That,72,72,6,2016-03-19
73,Fetty Wap,Jimmy Choo,66,65,4,2016-03-19
74,Chris Stapleton,Nobody To Blame,70,70,9,2016-03-19
75,The Weeknd,Acquainted,76,60,10,2016-03-19
76,The Chainsmokers Featuring Daya,Don't Let Me Down,81,76,3,2016-03-19
77,Jason Derulo,Get Ugly,65,52,11,2016-03-19
78,DJ Luke Nasty,Might Be,80,78,3,2016-03-19
79,Flo Rida Featuring Jason Derulo,Hello Friday,-,79,1,2016-03-19
80,Alessia Cara,Wild Things,91,80,2,2016-03-19
81,Disturbed,The Sound Of Silence,88,81,2,2016-03-19
82,Chase Bryant,Little Bit Of You,83,82,4,2016-03-19
83,Kid Ink Featuring Fetty Wap,Promise,82,82,3,2016-03-19
84,Dustin Lynch,Mind Reader,85,84,2,2016-03-19
85,O.T. Genasis Featuring Young Dolph,Cut It,94,85,2,2016-03-19
86,Ruth B,Lost Boy,75,75,2,2016-03-19
87,One Direction,Perfect,79,10,20,2016-03-19
88,Lee Brice,That Don't Sound Like You,92,88,3,2016-03-19
89,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,$ave Dat Money,95,71,19,2016-03-19
90,Ty Dolla $ign Featuring E-40,Saved,93,90,2,2016-03-19
91,Sia Featuring Sean Paul,Cheap Thrills,97,81,3,2016-03-19
92,Thomas Rhett,T-Shirt,-,92,1,2016-03-19
93,Bryson Tiller,Sorry Not Sorry,86,67,12,2016-03-19
94,Desiigner,Panda,96,94,2,2016-03-19
95,Lady Gaga,Til It Happens To You,-,95,1,2016-03-19
96,Belly Featuring The Weeknd,Might Not,100,96,2,2016-03-19
97,Jon Pardi,Head Over Boots,-,97,1,2016-03-19
98,2 Chainz,Watch Out,89,64,10,2016-03-19
99,Empire Of The Sun,Walking On A Dream,90,65,5,2016-03-19
100,One Direction,History,98,65,6,2016-03-19
1,Rihanna Featuring Drake,Work,1,1,7,2016-03-26
2,Justin Bieber,Love Yourself,2,1,17,2016-03-26
3,twenty one pilots,Stressed Out,3,2,25,2016-03-26
4,Flo Rida,My House,4,4,18,2016-03-26
5,Lukas Graham,7 Years,9,5,8,2016-03-26
6,Zayn,Pillowtalk,6,1,6,2016-03-26
7,G-Eazy x Bebe Rexha,"Me, Myself & I",7,7,19,2016-03-26
8,Justin Bieber,Sorry,5,1,20,2016-03-26
9,DNCE,Cake By The Ocean,10,9,21,2016-03-26
10,Mike Posner,I Took A Pill In Ibiza,14,10,8,2016-03-26
11,Meghan Trainor,No,-,11,1,2016-03-26
12,Adele,Hello,11,1,20,2016-03-26
13,Selena Gomez,Hands To Myself,15,7,14,2016-03-26
14,The Chainsmokers Featuring Rozes,Roses,13,6,21,2016-03-26
15,Charlie Puth,One Call Away,16,12,15,2016-03-26
16,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,12,12,2,2016-03-26
17,Shawn Mendes,Stitches,17,4,42,2016-03-26
18,Yo Gotti Featuring Nicki Minaj,Down In The DM,18,13,15,2016-03-26
19,Bryson Tiller,Don't,19,13,24,2016-03-26
20,Kelly Clarkson,Piece By Piece,8,8,2,2016-03-26
21,Kevin Gates,2 Phones,25,21,10,2016-03-26
22,Zara Larsson & MNEK,Never Forget You,34,22,4,2016-03-26
23,Drake & Future,Jumpman,22,12,25,2016-03-26
24,The Weeknd,The Hills,21,1,42,2016-03-26
25,Chris Brown,Back To Sleep,20,20,13,2016-03-26
26,Bryson Tiller,Exchange,36,26,20,2016-03-26
27,Drake,Hotline Bling,24,2,32,2016-03-26
28,Adele,When We Were Young,23,14,16,2016-03-26
29,Drake,Summer Sixteen,30,6,6,2016-03-26
30,Tory Lanez,Say It,32,23,21,2016-03-26
31,DJ Snake Featuring Bipolar Sunshine,Middle,50,31,8,2016-03-26
32,Alessia Cara,Here,33,5,32,2016-03-26
33,Jeremih,Oui,27,27,10,2016-03-26
34,Justin Bieber,What Do You Mean?,29,1,28,2016-03-26
35,Selena Gomez,Same Old Love,26,5,26,2016-03-26
36,The Weeknd,In The Night,28,12,18,2016-03-26
37,Daya,Hide Away,31,23,25,2016-03-26
38,Cole Swindell,You Should Be Here,43,38,13,2016-03-26
39,Fetty Wap Featuring Remy Boyz,679,35,4,37,2016-03-26
40,Elle King,Ex's & Oh's,40,10,36,2016-03-26
41,Thomas Rhett,Die A Happy Man,38,21,25,2016-03-26
42,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,37,8,36,2016-03-26
43,Future Featuring The Weeknd,Low Life,56,43,5,2016-03-26
44,Robin Schulz Featuring Francesco Yates,Sugar,45,44,10,2016-03-26
45,The Weeknd,Can't Feel My Face,39,1,40,2016-03-26
46,Post Malone,White Iverson,44,14,27,2016-03-26
47,Rachel Platten,Stand By You,42,37,17,2016-03-26
48,Carrie Underwood,Heartbeat,46,42,10,2016-03-26
49,Brett Eldredge,Drunk On Your Love,54,49,9,2016-03-26
50,James Bay,Let It Go,52,35,12,2016-03-26
51,Maren Morris,My Church,55,51,7,2016-03-26
52,Ellie Goulding,Something In The Way You Move,53,43,7,2016-03-26
53,Coldplay,Adventure Of A Lifetime,41,13,18,2016-03-26
54,Blake Shelton,Came Here To Forget,-,54,1,2016-03-26
55,Zac Brown Band,Beautiful Drug,57,55,16,2016-03-26
56,Young Thug,Best Friend,51,45,16,2016-03-26
57,Tim McGraw,Humble And Kind,67,57,5,2016-03-26
58,Troye Sivan,Youth,58,58,6,2016-03-26
59,Kevin Gates,Really Really,64,59,12,2016-03-26
60,Florida Georgia Line,Confession,62,60,11,2016-03-26
61,Dierks Bentley,Somewhere On A Beach,68,61,6,2016-03-26
62,Old Dominion,Snapback,70,62,7,2016-03-26
63,The Chainsmokers Featuring Daya,Don't Let Me Down,76,63,4,2016-03-26
64,Chris Young Duet With Cassadee Pope,Think Of You,69,64,4,2016-03-26
65,Granger Smith,Backroad Song,71,49,14,2016-03-26
66,Shakira,Try Everything,-,66,1,2016-03-26
67,Rascal Flatts,I Like The Sound Of That,72,67,7,2016-03-26
68,Rihanna,Needed Me,66,64,6,2016-03-26
69,Alessia Cara,Wild Things,80,69,3,2016-03-26
70,Luke Bryan Featuring Karen Fairchild,Home Alone Tonight,63,38,16,2016-03-26
71,Shawn Mendes & Camila Cabello,I Know What You Did Last Summer,61,20,17,2016-03-26
72,Desiigner,Panda,94,72,3,2016-03-26
73,Taylor Swift,New Romantics,-,71,2,2016-03-26
74,Fetty Wap,Jimmy Choo,73,65,5,2016-03-26
75,Randy Houser,We Went,60,60,12,2016-03-26
76,Disturbed,The Sound Of Silence,81,76,3,2016-03-26
77,The Weeknd,Acquainted,75,60,11,2016-03-26
78,Chris Stapleton,Nobody To Blame,74,70,10,2016-03-26
79,Kendrick Lamar,Untitled 02 l 06.23.2014.,-,79,1,2016-03-26
80,O.T. Genasis Featuring Young Dolph,Cut It,85,80,3,2016-03-26
81,Keith Urban,Break On Me.,65,54,11,2016-03-26
82,DJ Luke Nasty,Might Be,78,78,4,2016-03-26
83,Jake Owen,American Country Love Song,-,83,1,2016-03-26
84,Thomas Rhett,T-Shirt,92,84,2,2016-03-26
85,Kid Ink Featuring Fetty Wap,Promise,83,82,4,2016-03-26
86,Chase Bryant,Little Bit Of You,82,82,5,2016-03-26
87,Ruth B,Lost Boy,86,75,3,2016-03-26
88,Dustin Lynch,Mind Reader,84,84,3,2016-03-26
89,Justin Bieber,Company,-,53,5,2016-03-26
90,Kendrick Lamar,Untitled 07 l Levitate,-,90,1,2016-03-26
91,2 Chainz,Watch Out,98,64,11,2016-03-26
92,Sia Featuring Sean Paul,Cheap Thrills,91,81,4,2016-03-26
93,Lee Brice,That Don't Sound Like You,88,88,4,2016-03-26
94,Belly Featuring The Weeknd,Might Not,96,94,3,2016-03-26
95,Ty Dolla $ign Featuring E-40,Saved,90,90,3,2016-03-26
96,Zendaya Featuring Chris Brown,Something New,-,96,1,2016-03-26
97,Jason Derulo,Get Ugly,77,52,12,2016-03-26
98,Jon Pardi,Head Over Boots,97,97,2,2016-03-26
99,Bryson Tiller,Sorry Not Sorry,93,67,13,2016-03-26
100,2 Chainz Featuring Lil Wayne,Gotta Lotta,-,100,1,2016-03-26
1,Rihanna Featuring Drake,Work,1,1,8,2016-04-02
2,Justin Bieber,Love Yourself,2,1,18,2016-04-02
3,Lukas Graham,7 Years,5,3,9,2016-04-02
4,twenty one pilots,Stressed Out,3,2,26,2016-04-02
5,Flo Rida,My House,4,4,19,2016-04-02
6,Zayn,Pillowtalk,6,1,7,2016-04-02
7,G-Eazy x Bebe Rexha,"Me, Myself & I",7,7,20,2016-04-02
8,Justin Bieber,Sorry,8,1,21,2016-04-02
9,DNCE,Cake By The Ocean,9,9,22,2016-04-02
10,Ariana Grande,Dangerous Woman,-,10,1,2016-04-02
11,Mike Posner,I Took A Pill In Ibiza,10,10,9,2016-04-02
12,Meghan Trainor,No,11,11,2,2016-04-02
13,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,16,12,3,2016-04-02
14,Charlie Puth,One Call Away,15,12,16,2016-04-02
15,Selena Gomez,Hands To Myself,13,7,15,2016-04-02
16,Adele,Hello,12,1,21,2016-04-02
17,The Chainsmokers Featuring Rozes,Roses,14,6,22,2016-04-02
18,Kevin Gates,2 Phones,21,18,11,2016-04-02
19,Zara Larsson & MNEK,Never Forget You,22,19,5,2016-04-02
20,Shawn Mendes,Stitches,17,4,43,2016-04-02
21,Bryson Tiller,Don't,19,13,25,2016-04-02
22,Yo Gotti Featuring Nicki Minaj,Down In The DM,18,13,16,2016-04-02
23,Troye Sivan,Youth,58,23,7,2016-04-02
24,Drake & Future,Jumpman,23,12,26,2016-04-02
25,The Weeknd,The Hills,24,1,43,2016-04-02
26,DJ Snake Featuring Bipolar Sunshine,Middle,31,26,9,2016-04-02
27,Jeremih,Oui,33,27,11,2016-04-02
28,Drake,Hotline Bling,27,2,33,2016-04-02
29,Chris Brown,Back To Sleep,25,20,14,2016-04-02
30,Bryson Tiller,Exchange,26,26,21,2016-04-02
31,Drake,Summer Sixteen,29,6,7,2016-04-02
32,Cole Swindell,You Should Be Here,38,32,14,2016-04-02
33,Desiigner,Panda,72,33,4,2016-04-02
34,Adele,When We Were Young,28,14,17,2016-04-02
35,Future Featuring The Weeknd,Low Life,43,35,6,2016-04-02
36,Justin Bieber,What Do You Mean?,34,1,29,2016-04-02
37,Tory Lanez,Say It,30,23,22,2016-04-02
38,James Bay,Let It Go,50,35,13,2016-04-02
39,Alessia Cara,Here,32,5,33,2016-04-02
40,Fetty Wap Featuring Remy Boyz,679,39,4,38,2016-04-02
41,Daya,Hide Away,37,23,26,2016-04-02
42,Blake Shelton,Came Here To Forget,54,42,2,2016-04-02
43,Thomas Rhett,Die A Happy Man,41,21,26,2016-04-02
44,Brett Eldredge,Drunk On Your Love,49,44,10,2016-04-02
45,Selena Gomez,Same Old Love,35,5,27,2016-04-02
46,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,42,8,37,2016-04-02
47,The Weeknd,In The Night,36,12,19,2016-04-02
48,Elle King,Ex's & Oh's,40,10,37,2016-04-02
49,Post Malone,White Iverson,46,14,28,2016-04-02
50,The Weeknd,Can't Feel My Face,45,1,41,2016-04-02
51,Robin Schulz Featuring Francesco Yates,Sugar,44,44,11,2016-04-02
52,Zac Brown Band,Beautiful Drug,55,52,17,2016-04-02
53,Maren Morris,My Church,51,51,8,2016-04-02
54,The Chainsmokers Featuring Daya,Don't Let Me Down,63,54,5,2016-04-02
55,Zayn,Like I Would,-,55,1,2016-04-02
56,Carrie Underwood,Heartbeat,48,42,11,2016-04-02
57,Young Thug,Best Friend,56,45,17,2016-04-02
58,Tim McGraw,Humble And Kind,57,57,6,2016-04-02
59,Dierks Bentley,Somewhere On A Beach,61,59,7,2016-04-02
60,Florida Georgia Line,Confession,60,60,12,2016-04-02
61,Rachel Platten,Stand By You,47,37,18,2016-04-02
62,Kevin Gates,Really Really,59,59,13,2016-04-02
63,Shakira,Try Everything,66,63,2,2016-04-02
64,Old Dominion,Snapback,62,62,8,2016-04-02
65,Coldplay,Adventure Of A Lifetime,53,13,19,2016-04-02
66,Alessia Cara,Wild Things,69,66,4,2016-04-02
67,Rascal Flatts,I Like The Sound Of That,67,67,8,2016-04-02
68,Chris Young Duet With Cassadee Pope,Think Of You,64,64,5,2016-04-02
69,Taylor Swift,New Romantics,73,69,3,2016-04-02
70,Kelly Clarkson,Piece By Piece,20,8,3,2016-04-02
71,Rihanna,Needed Me,68,64,7,2016-04-02
72,Ellie Goulding,Something In The Way You Move,52,43,8,2016-04-02
73,Disturbed,The Sound Of Silence,76,73,4,2016-04-02
74,O.T. Genasis Featuring Young Dolph,Cut It,80,74,4,2016-04-02
75,Kid Ink Featuring Fetty Wap,Promise,85,75,5,2016-04-02
76,The Weeknd,Acquainted,77,60,12,2016-04-02
77,Justin Bieber,Company,89,53,6,2016-04-02
78,Fetty Wap,Jimmy Choo,74,65,6,2016-04-02
79,Ruth B,Lost Boy,87,75,4,2016-04-02
80,Thomas Rhett,T-Shirt,84,80,3,2016-04-02
81,Chris Stapleton,Nobody To Blame,78,70,11,2016-04-02
82,Shawn Mendes & Camila Cabello,I Know What You Did Last Summer,71,20,18,2016-04-02
83,Belly Featuring The Weeknd,Might Not,94,83,4,2016-04-02
84,DJ Luke Nasty,Might Be,82,78,5,2016-04-02
85,Luke Bryan Featuring Karen Fairchild,Home Alone Tonight,70,38,17,2016-04-02
86,Dustin Lynch,Mind Reader,88,84,4,2016-04-02
87,Sia Featuring Sean Paul,Cheap Thrills,92,81,5,2016-04-02
88,Chase Bryant,Little Bit Of You,86,82,6,2016-04-02
89,Granger Smith,Backroad Song,65,49,15,2016-04-02
90,Ty Dolla $ign Featuring E-40,Saved,95,90,4,2016-04-02
91,Randy Houser,We Went,75,60,13,2016-04-02
92,Lee Brice,That Don't Sound Like You,93,88,5,2016-04-02
93,Zendaya Featuring Chris Brown,Something New,96,93,2,2016-04-02
94,Jon Pardi,Head Over Boots,98,94,3,2016-04-02
95,Bryson Tiller,Sorry Not Sorry,99,67,14,2016-04-02
96,twenty one pilots,Ride,-,96,1,2016-04-02
97,Gwen Stefani,Make Me Like You,-,54,3,2016-04-02
98,Major Lazer Featuring Nyla & Fuse ODG,Light It Up,-,98,1,2016-04-02
99,Keith Urban,Break On Me.,81,54,12,2016-04-02
100,Jonas Blue Featuring Dakota,Fast Car,-,100,1,2016-04-02
1,Rihanna Featuring Drake,Work,1,1,9,2016-04-09
2,Lukas Graham,7 Years,3,2,10,2016-04-09
3,Justin Bieber,Love Yourself,2,1,19,2016-04-09
4,Flo Rida,My House,5,4,20,2016-04-09
5,twenty one pilots,Stressed Out,4,2,27,2016-04-09
6,Meghan Trainor,No,12,6,3,2016-04-09
7,G-Eazy x Bebe Rexha,"Me, Myself & I",7,7,21,2016-04-09
8,Zayn,Pillowtalk,6,1,8,2016-04-09
9,DNCE,Cake By The Ocean,9,9,23,2016-04-09
10,Mike Posner,I Took A Pill In Ibiza,11,10,10,2016-04-09
11,Justin Bieber,Sorry,8,1,22,2016-04-09
12,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,13,12,4,2016-04-09
13,Ariana Grande,Dangerous Woman,10,10,2,2016-04-09
14,Charlie Puth,One Call Away,14,12,17,2016-04-09
15,Selena Gomez,Hands To Myself,15,7,16,2016-04-09
16,The Chainsmokers Featuring Rozes,Roses,17,6,23,2016-04-09
17,Zara Larsson & MNEK,Never Forget You,19,17,6,2016-04-09
18,Kevin Gates,2 Phones,18,18,12,2016-04-09
19,Adele,Hello,16,1,22,2016-04-09
20,DJ Snake Featuring Bipolar Sunshine,Middle,26,20,10,2016-04-09
21,Desiigner,Panda,33,21,5,2016-04-09
22,Shawn Mendes,Stitches,20,4,44,2016-04-09
23,Bryson Tiller,Don't,21,13,26,2016-04-09
24,Jeremih,Oui,27,24,12,2016-04-09
25,Yo Gotti Featuring Nicki Minaj,Down In The DM,22,13,17,2016-04-09
26,Bryson Tiller,Exchange,30,26,22,2016-04-09
27,Drake & Future,Jumpman,24,12,27,2016-04-09
28,The Weeknd,The Hills,25,1,44,2016-04-09
29,Future Featuring The Weeknd,Low Life,35,29,7,2016-04-09
30,Chris Brown,Back To Sleep,29,20,15,2016-04-09
