rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
51,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Swagga Like Us,52,5,15,2009-01-03
52,Jamey Johnson,In Color,53,52,12,2009-01-03
53,Jazmine Sullivan,Bust Your Windows,39,31,11,2009-01-03
54,Dierks Bentley,Feel That Fire,56,54,11,2009-01-03
55,Rascal Flatts,Here,50,50,12,2009-01-03
56,Brooks & Dunn Featuring Reba McEntire,Cowgirls Don't Cry,60,56,6,2009-01-03
57,Alan Jackson,Country Boy,57,57,8,2009-01-03
58,Blake Shelton,She Wouldn't Be Gone,54,54,9,2009-01-03
59,Brad Paisley Duet With Keith Urban,Start A Band,55,55,10,2009-01-03
60,Brandy,Right Here (Departed),34,34,15,2009-01-03
61,Ne-Yo,Mad,79,61,3,2009-01-03
62,Metro Station,Seventeen Forever,82,62,2,2009-01-03
63,Keyshia Cole Featuring 2Pac,Playa Cardz Right,67,63,6,2009-01-03
64,Billy Currington,Don't,63,63,9,2009-01-03
65,Toby Keith,God Love Her,66,65,5,2009-01-03
66,Christina Aguilera,Keeps Gettin' Better,59,7,12,2009-01-03
67,Lady Antebellum,Lookin' For A Good Time,70,67,11,2009-01-03
68,Akon Featuring Colby O'Donis & Kardinal Offishall,Beautiful,29,19,3,2009-01-03
69,Common Featuring Pharrell,Universal Mind Control,73,69,3,2009-01-03
70,Shinedown,Second Chance,76,70,4,2009-01-03
71,Kings Of Leon,Sex On Fire,72,56,9,2009-01-03
72,Carrie Underwood,Just A Dream,61,29,20,2009-01-03
73,Ne-Yo Featuring Jamie Foxx & Fabolous,She Got Her Own,93,73,2,2009-01-03
74,The Game Featuring Lil Wayne,My Life,64,21,20,2009-01-03
75,Keith Urban,Sweet Thing,74,43,6,2009-01-03
76,Musiq Soulchild Featuring Mary J. Blige,IfULeave,71,71,5,2009-01-03
77,The Offspring,"You're Gonna Go Far, Kid",77,68,11,2009-01-03
78,Matt Nathanson,Come On Get Higher,81,63,17,2009-01-03
79,Kenny Chesney With Mac McAnally,Down The Road,78,78,3,2009-01-03
80,Apocalyptica Featuring Adam Gontier,I Don't Care,84,80,10,2009-01-03
81,Leona Lewis,Run,-,81,1,2009-01-03
82,Tim McGraw,Let It Go,68,47,15,2009-01-03
83,T.I. Featuring Justin Timberlake,Dead And Gone,99,76,3,2009-01-03
84,Pitbull Featuring Lil Jon,Krazy,83,30,13,2009-01-03
85,Daughtry,What About Now,85,18,20,2009-01-03
86,Busta Rhymes Featuring Ron Browz,Arab Money,86,86,3,2009-01-03
87,Lifehouse,Broken,89,87,9,2009-01-03
88,Hinder,Without You,90,88,5,2009-01-03
89,George Strait,River Of Love,87,87,3,2009-01-03
90,Keri Hilson Featuring Lil Wayne,Turnin Me On,-,90,1,2009-01-03
91,Kenny Chesney With The Wailers,Everybody Wants To Go To Heaven,88,41,19,2009-01-03
92,Lady Gaga,Poker Face,-,92,1,2009-01-03
93,Avant,When It Hurts,91,91,2,2009-01-03
94,Theory Of A Deadman,Bad Girlfriend,95,75,12,2009-01-03
95,3OH!3,Don't Trust Me,-,95,2,2009-01-03
96,Beyonce,Diva,-,96,1,2009-01-03
97,Bobby V Featuring Yung Joc,Beep,-,97,1,2009-01-03
98,Randy Houser,Anything Goes,92,92,5,2009-01-03
99,The-Dream,Rockin' That Thang,-,99,1,2009-01-03
100,Darius Rucker,It Won't Be Like This For Long,-,100,1,2009-01-03
1,Beyonce,Single Ladies (Put A Ring On It),1,1,11,2009-01-10
2,Lady Gaga Featuring Colby O'Donis,Just Dance,3,2,21,2009-01-10
3,T.I. Featuring Rihanna,Live Your Life,2,1,14,2009-01-10
4,Kanye West,Heartless,4,4,8,2009-01-10
5,Taylor Swift,Love Story,7,5,16,2009-01-10
6,Katy Perry,Hot N Cold,6,3,22,2009-01-10
7,Britney Spears,Womanizer,5,1,13,2009-01-10
8,Kanye West,Love Lockdown,8,3,15,2009-01-10
9,T.I.,Whatever You Like,9,1,21,2009-01-10
10,Beyonce,If I Were A Boy,10,3,12,2009-01-10
11,Britney Spears,Circus,11,3,4,2009-01-10
12,Jason Mraz,I'm Yours,12,6,37,2009-01-10
13,Akon,Right Now (Na Na Na),15,8,14,2009-01-10
14,P!nk,So What,16,1,19,2009-01-10
15,Kevin Rudolf Featuring Lil Wayne,Let It Rock,13,5,18,2009-01-10
16,Nickelback,Gotta Be Somebody,17,10,13,2009-01-10
17,Ne-Yo,Miss Independent,14,7,19,2009-01-10
18,The All-American Rejects,Gives You Hell,19,18,7,2009-01-10
19,Rihanna,Disturbia,23,1,28,2009-01-10
20,Rihanna,Rehab,18,18,8,2009-01-10
21,The Pussycat Dolls,I Hate This Part,32,21,5,2009-01-10
22,Zac Brown Band,Chicken Fried,20,20,15,2009-01-10
23,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,Mrs. Officer,21,16,19,2009-01-10
24,Saving Abel,Addicted,26,20,29,2009-01-10
25,T-Pain Featuring Lil Wayne,Can't Believe It,27,7,22,2009-01-10
26,The Fray,You Found Me,29,15,6,2009-01-10
27,David Archuleta,Crush,45,2,20,2009-01-10
28,Coldplay,Viva La Vida,36,1,34,2009-01-10
29,The Veronicas,Untouched,35,29,5,2009-01-10
30,Ludacris Co-Starring T-Pain,One More Drink,25,25,9,2009-01-10
31,Jim Jones & Ron Browz Featuring Juelz Santana,Pop Champagne,22,22,11,2009-01-10
32,T-Pain Featuring Ludacris,Chopped 'N' Skrewed,28,27,11,2009-01-10
33,Paramore,Decode,44,33,8,2009-01-10
34,Akon Featuring Lil Wayne & Young Jeezy,I'm So Paid,33,31,11,2009-01-10
35,P!nk,Sober,34,34,5,2009-01-10
36,Secondhand Serenade,Fall For You,46,21,29,2009-01-10
37,Fall Out Boy,I Don't Care,39,21,16,2009-01-10
38,John Legend Featuring Andre 3000,Green Light,24,24,17,2009-01-10
39,Leona Lewis,Better In Time,30,11,25,2009-01-10
40,David Cook,Light On,40,17,12,2009-01-10
41,Taylor Swift,White Horse,48,13,7,2009-01-10
42,Metro Station,Seventeen Forever,62,42,3,2009-01-10
43,Plies Featuring Chris J,Put It On Ya,31,31,6,2009-01-10
44,O.A.R.,Shattered (Turn The Car Around),37,36,21,2009-01-10
45,Ne-Yo,Closer,42,7,37,2009-01-10
46,Christina Aguilera,Keeps Gettin' Better,66,7,13,2009-01-10
47,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Swagga Like Us,51,5,16,2009-01-10
48,The Killers,Human,41,32,13,2009-01-10
49,Jonas Brothers,Lovebug,-,49,13,2009-01-10
50,Gavin Rossdale,Love Remains The Same,43,27,30,2009-01-10
51,Miranda Cosgrove,About You Now,-,51,1,2009-01-10
52,Brooks & Dunn Featuring Reba McEntire,Cowgirls Don't Cry,56,52,7,2009-01-10
53,The Rock Heroes,All Summer Long,-,29,12,2009-01-10
54,Akon Featuring Colby O'Donis & Kardinal Offishall,Beautiful,68,19,4,2009-01-10
55,Jamey Johnson,In Color,52,52,13,2009-01-10
56,3OH!3,Don't Trust Me,95,56,3,2009-01-10
57,Jamie Foxx Featuring T.I.,Just Like Me,49,49,3,2009-01-10
58,Montgomery Gentry,Roll With Me,38,33,16,2009-01-10
59,Matt Nathanson,Come On Get Higher,78,59,18,2009-01-10
60,Shinedown,Second Chance,70,60,5,2009-01-10
61,Ne-Yo,Mad,61,61,4,2009-01-10
62,Common Featuring Pharrell,Universal Mind Control,69,62,4,2009-01-10
63,The Offspring,"You're Gonna Go Far, Kid",77,63,12,2009-01-10
64,Pitbull Featuring Lil Jon,Krazy,84,30,14,2009-01-10
65,Brandy,Right Here (Departed),60,34,16,2009-01-10
66,Blake Shelton,She Wouldn't Be Gone,58,54,10,2009-01-10
67,T.I. Featuring Justin Timberlake,Dead And Gone,83,67,4,2009-01-10
68,Usher,Trading Places,47,45,9,2009-01-10
69,Sugarland,Already Gone,50,41,14,2009-01-10
70,Alan Jackson,Country Boy,57,57,9,2009-01-10
71,Soulja Boy Tell 'em Featuring Sammie,Kiss Me Thru The Phone,-,71,1,2009-01-10
72,The Lonely Island,J**z In My Pants,-,72,1,2009-01-10
73,Kings Of Leon,Sex On Fire,71,56,10,2009-01-10
74,Toby Keith,God Love Her,65,65,6,2009-01-10
75,Dierks Bentley,Feel That Fire,54,54,12,2009-01-10
76,Brad Paisley Duet With Keith Urban,Start A Band,59,55,11,2009-01-10
77,Jazmine Sullivan,Bust Your Windows,53,31,12,2009-01-10
78,Apocalyptica Featuring Adam Gontier,I Don't Care,80,78,11,2009-01-10
79,Shontelle,T-Shirt,-,36,16,2009-01-10
80,Lady Antebellum,Lookin' For A Good Time,67,67,12,2009-01-10
81,Lady Gaga,Poker Face,92,81,2,2009-01-10
82,Beyonce,Diva,96,82,2,2009-01-10
83,Demi Lovato,La La Land,-,83,1,2009-01-10
84,Miley Cyrus,Fly On The Wall,-,84,1,2009-01-10
85,Hinder,Without You,88,85,6,2009-01-10
86,Framing Hanley,Lollipop,-,86,1,2009-01-10
87,Rascal Flatts,Here,55,50,13,2009-01-10
88,Keyshia Cole Featuring 2Pac,Playa Cardz Right,63,63,7,2009-01-10
89,Theory Of A Deadman,Bad Girlfriend,94,75,13,2009-01-10
90,Billy Currington,Don't,64,63,10,2009-01-10
91,Nickelback,If Today Was Your Last Day,-,35,3,2009-01-10
92,Kanye West Featuring Lil Wayne,See You In My Nightmares,-,21,4,2009-01-10
93,Keith Urban,Sweet Thing,75,43,7,2009-01-10
94,Adele,Chasing Pavements,-,82,4,2009-01-10
95,Lifehouse,Broken,87,87,10,2009-01-10
96,Busta Rhymes Featuring Ron Browz,Arab Money,86,86,4,2009-01-10
97,Ne-Yo Featuring Jamie Foxx & Fabolous,She Got Her Own,73,73,3,2009-01-10
98,Kenny Chesney With Mac McAnally,Down The Road,79,78,4,2009-01-10
99,Selena Gomez,Tell Me Something I Don't Know,-,99,1,2009-01-10
100,Keri Hilson Featuring Lil Wayne,Turnin Me On,90,90,2,2009-01-10
1,Lady Gaga Featuring Colby O'Donis,Just Dance,2,1,22,2009-01-17
2,Beyonce,Single Ladies (Put A Ring On It),1,1,12,2009-01-17
3,T.I. Featuring Rihanna,Live Your Life,3,1,15,2009-01-17
4,Taylor Swift,Love Story,5,4,17,2009-01-17
5,Kanye West,Heartless,4,4,9,2009-01-17
6,Katy Perry,Hot N Cold,6,3,23,2009-01-17
7,Jason Mraz,I'm Yours,12,6,38,2009-01-17
8,Britney Spears,Womanizer,7,1,14,2009-01-17
9,Kevin Rudolf Featuring Lil Wayne,Let It Rock,15,5,19,2009-01-17
10,Kanye West,Love Lockdown,8,3,16,2009-01-17
11,T.I.,Whatever You Like,9,1,22,2009-01-17
12,Britney Spears,Circus,11,3,5,2009-01-17
13,Beyonce,If I Were A Boy,10,3,13,2009-01-17
14,P!nk,So What,14,1,20,2009-01-17
15,Akon,Right Now (Na Na Na),13,8,15,2009-01-17
16,Ne-Yo,Miss Independent,17,7,20,2009-01-17
17,Nickelback,Gotta Be Somebody,16,10,14,2009-01-17
18,The All-American Rejects,Gives You Hell,18,18,8,2009-01-17
19,The Pussycat Dolls,I Hate This Part,21,19,6,2009-01-17
20,Rihanna,Disturbia,19,1,29,2009-01-17
21,Coldplay,Viva La Vida,28,1,35,2009-01-17
22,Zac Brown Band,Chicken Fried,22,20,16,2009-01-17
23,Rihanna,Rehab,20,18,9,2009-01-17
24,The Fray,You Found Me,26,15,7,2009-01-17
25,Saving Abel,Addicted,24,20,30,2009-01-17
26,The Veronicas,Untouched,29,26,6,2009-01-17
27,Jim Jones & Ron Browz Featuring Juelz Santana,Pop Champagne,31,22,12,2009-01-17
28,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,Mrs. Officer,23,16,20,2009-01-17
29,John Legend Featuring Andre 3000,Green Light,38,24,18,2009-01-17
30,Ludacris Co-Starring T-Pain,One More Drink,30,25,10,2009-01-17
31,T-Pain Featuring Lil Wayne,Can't Believe It,25,7,23,2009-01-17
32,P!nk,Sober,35,32,6,2009-01-17
33,T-Pain Featuring Ludacris,Chopped 'N' Skrewed,32,27,12,2009-01-17
34,Leona Lewis,Better In Time,39,11,26,2009-01-17
35,David Archuleta,Crush,27,2,21,2009-01-17
36,Akon Featuring Lil Wayne & Young Jeezy,I'm So Paid,34,31,12,2009-01-17
37,David Cook,Light On,40,17,13,2009-01-17
38,Taylor Swift,White Horse,41,13,8,2009-01-17
39,Fall Out Boy,I Don't Care,37,21,17,2009-01-17
40,O.A.R.,Shattered (Turn The Car Around),44,36,22,2009-01-17
41,Paramore,Decode,33,33,9,2009-01-17
42,Secondhand Serenade,Fall For You,36,21,30,2009-01-17
43,Ne-Yo,Closer,45,7,38,2009-01-17
44,The Killers,Human,48,32,14,2009-01-17
45,Plies Featuring Chris J,Put It On Ya,43,31,7,2009-01-17
46,Gavin Rossdale,Love Remains The Same,50,27,31,2009-01-17
47,Miranda Cosgrove,About You Now,51,47,2,2009-01-17
48,Christina Aguilera,Keeps Gettin' Better,46,7,14,2009-01-17
49,Ne-Yo,Mad,61,49,5,2009-01-17
50,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Swagga Like Us,47,5,17,2009-01-17
51,Metro Station,Seventeen Forever,42,42,4,2009-01-17
52,Montgomery Gentry,Roll With Me,58,33,17,2009-01-17
53,Brooks & Dunn Featuring Reba McEntire,Cowgirls Don't Cry,52,52,8,2009-01-17
54,Jamey Johnson,In Color,55,52,14,2009-01-17
55,Dierks Bentley,Feel That Fire,75,54,13,2009-01-17
56,Demi Lovato,La La Land,83,56,2,2009-01-17
57,Sugarland,Already Gone,69,41,15,2009-01-17
58,Blake Shelton,She Wouldn't Be Gone,66,54,11,2009-01-17
59,Alan Jackson,Country Boy,70,57,10,2009-01-17
60,T.I. Featuring Justin Timberlake,Dead And Gone,67,60,5,2009-01-17
61,Akon Featuring Colby O'Donis & Kardinal Offishall,Beautiful,54,19,5,2009-01-17
62,Brad Paisley Duet With Keith Urban,Start A Band,76,55,12,2009-01-17
63,Toby Keith,God Love Her,74,63,7,2009-01-17
64,Usher,Trading Places,68,45,10,2009-01-17
65,The Offspring,"You're Gonna Go Far, Kid",63,63,13,2009-01-17
66,Jonas Brothers,Lovebug,49,49,14,2009-01-17
67,Matt Nathanson,Come On Get Higher,59,59,19,2009-01-17
68,Shinedown,Second Chance,60,60,6,2009-01-17
69,Jamie Foxx Featuring T.I.,Just Like Me,57,49,4,2009-01-17
70,Pitbull Featuring Lil Jon,Krazy,64,30,15,2009-01-17
71,Lady Antebellum,Lookin' For A Good Time,80,67,13,2009-01-17
72,Billy Currington,Don't,90,63,11,2009-01-17
73,Rascal Flatts,Here,87,50,14,2009-01-17
74,The Rock Heroes,All Summer Long,53,29,13,2009-01-17
75,Kings Of Leon,Sex On Fire,73,56,11,2009-01-17
76,Jazmine Sullivan,Bust Your Windows,77,31,13,2009-01-17
77,3OH!3,Don't Trust Me,56,56,4,2009-01-17
78,Beyonce,Diva,82,78,3,2009-01-17
79,Soulja Boy Tell 'em Featuring Sammie,Kiss Me Thru The Phone,71,71,2,2009-01-17
80,Keith Urban,Sweet Thing,93,43,8,2009-01-17
81,Brandy,Right Here (Departed),65,34,17,2009-01-17
82,Kenny Chesney With Mac McAnally,Down The Road,98,78,5,2009-01-17
83,Lady Gaga,Poker Face,81,81,3,2009-01-17
84,Common Featuring Pharrell,Universal Mind Control,62,62,5,2009-01-17
85,Keri Hilson Featuring Lil Wayne,Turnin Me On,100,85,3,2009-01-17
86,Keyshia Cole Featuring 2Pac,Playa Cardz Right,88,63,8,2009-01-17
87,Apocalyptica Featuring Adam Gontier,I Don't Care,78,78,12,2009-01-17
88,Lifehouse,Broken,95,87,11,2009-01-17
89,Theory Of A Deadman,Bad Girlfriend,89,75,14,2009-01-17
90,Ne-Yo Featuring Jamie Foxx & Fabolous,She Got Her Own,97,73,4,2009-01-17
91,Miley Cyrus,Fly On The Wall,84,84,2,2009-01-17
92,Musiq Soulchild Featuring Mary J. Blige,IfULeave,-,71,6,2009-01-17
93,Hinder,Without You,85,85,7,2009-01-17
94,Kenny Chesney With The Wailers,Everybody Wants To Go To Heaven,-,41,20,2009-01-17
95,The-Dream,Rockin' That Thang,-,95,2,2009-01-17
96,The Ting Tings,That's Not My Name,-,88,2,2009-01-17
97,Busta Rhymes Featuring Ron Browz,Arab Money,96,86,5,2009-01-17
98,Shontelle,T-Shirt,79,36,17,2009-01-17
99,Nickelback,If Today Was Your Last Day,91,35,4,2009-01-17
100,George Strait,River Of Love,-,87,4,2009-01-17
1,Lady Gaga Featuring Colby O'Donis,Just Dance,1,1,23,2009-01-24
2,Beyonce,Single Ladies (Put A Ring On It),2,1,13,2009-01-24
3,Kanye West,Heartless,5,3,10,2009-01-24
4,T.I. Featuring Rihanna,Live Your Life,3,1,16,2009-01-24
5,Taylor Swift,Love Story,4,4,18,2009-01-24
6,Katy Perry,Hot N Cold,6,3,24,2009-01-24
7,Jason Mraz,I'm Yours,7,6,39,2009-01-24
8,Kevin Rudolf Featuring Lil Wayne,Let It Rock,9,5,20,2009-01-24
9,Britney Spears,Womanizer,8,1,15,2009-01-24
10,The All-American Rejects,Gives You Hell,18,10,9,2009-01-24
11,Britney Spears,Circus,12,3,6,2009-01-24
12,Kanye West,Love Lockdown,10,3,17,2009-01-24
13,T.I.,Whatever You Like,11,1,23,2009-01-24
14,Akon,Right Now (Na Na Na),15,8,16,2009-01-24
15,Ne-Yo,Miss Independent,16,7,21,2009-01-24
16,P!nk,So What,14,1,21,2009-01-24
17,Nickelback,Gotta Be Somebody,17,10,15,2009-01-24
18,The Pussycat Dolls,I Hate This Part,19,18,7,2009-01-24
19,Beyonce,If I Were A Boy,13,3,14,2009-01-24
20,The Fray,You Found Me,24,15,8,2009-01-24
21,The Veronicas,Untouched,26,21,7,2009-01-24
22,Jim Jones & Ron Browz Featuring Juelz Santana,Pop Champagne,27,22,13,2009-01-24
23,Rihanna,Rehab,23,18,10,2009-01-24
24,Ludacris Co-Starring T-Pain,One More Drink,30,24,11,2009-01-24
25,P!nk,Sober,32,25,7,2009-01-24
26,John Legend Featuring Andre 3000,Green Light,29,24,19,2009-01-24
27,Zac Brown Band,Chicken Fried,22,20,17,2009-01-24
28,Rihanna,Disturbia,20,1,30,2009-01-24
29,Coldplay,Viva La Vida,21,1,36,2009-01-24
30,T.I. Featuring Justin Timberlake,Dead And Gone,60,30,6,2009-01-24
31,Saving Abel,Addicted,25,20,31,2009-01-24
32,T-Pain Featuring Ludacris,Chopped 'N' Skrewed,33,27,13,2009-01-24
33,Ne-Yo,Mad,49,33,6,2009-01-24
34,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,Mrs. Officer,28,16,21,2009-01-24
35,Akon Featuring Lil Wayne & Young Jeezy,I'm So Paid,36,31,13,2009-01-24
36,Fall Out Boy,I Don't Care,39,21,18,2009-01-24
37,Taylor Swift,White Horse,38,13,9,2009-01-24
38,Leona Lewis,Better In Time,34,11,27,2009-01-24
39,David Cook,Light On,37,17,14,2009-01-24
40,T-Pain Featuring Lil Wayne,Can't Believe It,31,7,24,2009-01-24
41,O.A.R.,Shattered (Turn The Car Around),40,36,23,2009-01-24
42,The Killers,Human,44,32,15,2009-01-24
43,Akon Featuring Colby O'Donis & Kardinal Offishall,Beautiful,61,19,6,2009-01-24
44,Dierks Bentley,Feel That Fire,55,44,14,2009-01-24
45,Paramore,Decode,41,33,10,2009-01-24
46,Plies Featuring Chris J,Put It On Ya,45,31,8,2009-01-24
47,David Archuleta,Crush,35,2,22,2009-01-24
48,Toby Keith,God Love Her,63,48,8,2009-01-24
49,Blake Shelton,She Wouldn't Be Gone,58,49,12,2009-01-24
50,Ne-Yo,Closer,43,7,39,2009-01-24
51,Beyonce,Diva,78,51,4,2009-01-24
52,Brooks & Dunn Featuring Reba McEntire,Cowgirls Don't Cry,53,52,9,2009-01-24
53,Sugarland,Already Gone,57,41,16,2009-01-24
54,Montgomery Gentry,Roll With Me,52,33,18,2009-01-24
55,Alan Jackson,Country Boy,59,55,11,2009-01-24
56,Usher,Trading Places,64,45,11,2009-01-24
57,Jamey Johnson,In Color,54,52,15,2009-01-24
58,Brad Paisley Duet With Keith Urban,Start A Band,62,55,13,2009-01-24
59,Billy Currington,Don't,72,59,12,2009-01-24
60,Soulja Boy Tell 'em Featuring Sammie,Kiss Me Thru The Phone,79,60,3,2009-01-24
61,Keri Hilson Featuring Lil Wayne,Turnin Me On,85,61,4,2009-01-24
62,Demi Lovato,La La Land,56,56,3,2009-01-24
63,Christina Aguilera,Keeps Gettin' Better,48,7,15,2009-01-24
64,Kings Of Leon,Sex On Fire,75,56,12,2009-01-24
65,Rascal Flatts,Here,73,50,15,2009-01-24
66,Kenny Chesney With Mac McAnally,Down The Road,82,66,6,2009-01-24
67,Jamie Foxx Featuring T.I.,Just Like Me,69,49,5,2009-01-24
68,The Offspring,"You're Gonna Go Far, Kid",65,63,14,2009-01-24
69,Shinedown,Second Chance,68,60,7,2009-01-24
70,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Swagga Like Us,50,5,18,2009-01-24
71,Keith Urban,Sweet Thing,80,43,9,2009-01-24
72,Lady Gaga,Poker Face,83,72,4,2009-01-24
73,Pitbull Featuring Lil Jon,Krazy,70,30,16,2009-01-24
74,Ne-Yo Featuring Jamie Foxx & Fabolous,She Got Her Own,90,73,5,2009-01-24
75,The Red Jumpsuit Apparatus,Pen & Paper (Something Typical),-,75,1,2009-01-24
76,The-Dream,Rockin' That Thang,95,76,3,2009-01-24
77,Metro Station,Seventeen Forever,51,42,5,2009-01-24
78,Matt Nathanson,Come On Get Higher,67,59,20,2009-01-24
79,Jazmine Sullivan,Bust Your Windows,76,31,14,2009-01-24
80,Musiq Soulchild Featuring Mary J. Blige,IfULeave,92,71,7,2009-01-24
81,3OH!3,Don't Trust Me,77,56,5,2009-01-24
82,Keyshia Cole Featuring 2Pac,Playa Cardz Right,86,63,9,2009-01-24
83,Lady Antebellum,Lookin' For A Good Time,71,67,14,2009-01-24
84,Miranda Cosgrove,About You Now,47,47,3,2009-01-24
85,Apocalyptica Featuring Adam Gontier,I Don't Care,87,78,13,2009-01-24
86,Lifehouse,Broken,88,86,12,2009-01-24
87,George Strait,River Of Love,100,87,5,2009-01-24
88,Darius Rucker,It Won't Be Like This For Long,-,88,2,2009-01-24
89,Hinder,Without You,93,85,8,2009-01-24
90,The Rock Heroes,All Summer Long,74,29,14,2009-01-24
91,Theory Of A Deadman,Bad Girlfriend,89,75,15,2009-01-24
92,Brandy,Right Here (Departed),81,34,18,2009-01-24
93,Gorilla Zoe,Lost,-,93,1,2009-01-24
94,Bobby V Featuring Yung Joc,Beep,-,94,2,2009-01-24
95,Framing Hanley,Lollipop,-,86,2,2009-01-24
96,Busta Rhymes Featuring Ron Browz,Arab Money,97,86,6,2009-01-24
97,Avant,When It Hurts,-,91,3,2009-01-24
98,Common Featuring Pharrell,Universal Mind Control,84,62,6,2009-01-24
99,The Ting Tings,That's Not My Name,96,88,3,2009-01-24
100,DJ Khaled Featuring Kanye West & T-Pain,Go Hard,-,69,2,2009-01-24
1,Lady Gaga Featuring Colby O'Donis,Just Dance,1,1,24,2009-01-31
2,Beyonce,Single Ladies (Put A Ring On It),2,1,14,2009-01-31
3,Kanye West,Heartless,3,3,11,2009-01-31
4,T.I. Featuring Rihanna,Live Your Life,4,1,17,2009-01-31
5,Taylor Swift,Love Story,5,4,19,2009-01-31
6,The All-American Rejects,Gives You Hell,10,6,10,2009-01-31
7,Jason Mraz,I'm Yours,7,6,40,2009-01-31
8,Katy Perry,Hot N Cold,6,3,25,2009-01-31
9,Kevin Rudolf Featuring Lil Wayne,Let It Rock,8,5,21,2009-01-31
10,Britney Spears,Circus,11,3,7,2009-01-31
11,The Pussycat Dolls,I Hate This Part,18,11,8,2009-01-31
12,Britney Spears,Womanizer,9,1,16,2009-01-31
13,Kanye West,Love Lockdown,12,3,18,2009-01-31
14,T.I.,Whatever You Like,13,1,24,2009-01-31
15,Akon,Right Now (Na Na Na),14,8,17,2009-01-31
16,The Fray,You Found Me,20,15,9,2009-01-31
17,Nickelback,Gotta Be Somebody,17,10,16,2009-01-31
18,T.I. Featuring Justin Timberlake,Dead And Gone,30,18,7,2009-01-31
19,P!nk,So What,16,1,22,2009-01-31
20,P!nk,Sober,25,20,8,2009-01-31
21,Ne-Yo,Miss Independent,15,7,22,2009-01-31
22,The Veronicas,Untouched,21,21,8,2009-01-31
23,David Cook,Light On,39,17,15,2009-01-31
