rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
57,Boys Like Girls,Hero/Heroine,79,57,3,2008-01-05
58,Webbie Featuring Lil' Phat & Lil' Boosie,Independent,64,58,5,2008-01-05
59,Soulja Boy Tell'em Featuring I-15,Soulja Girl,52,32,12,2008-01-05
60,Miley Cyrus,See You Again,78,60,3,2008-01-05
61,Enur Featuring Natasja,Calabria 2008,68,61,6,2008-01-05
62,Chris Brown,This Christmas,74,62,5,2008-01-05
63,Cassidy Featuring Swizz Beatz,My Drink N' My 2 Step,55,33,15,2008-01-05
64,Lupe Fiasco Featuring Matthew Santos,Superstar,76,64,2,2008-01-05
65,Britney Spears,Gimme More,69,3,16,2008-01-05
66,Feist,1234,70,8,13,2008-01-05
67,50 Cent Featuring Justin Timberlake & Timbaland,Ayo Technology,54,5,20,2008-01-05
68,Carrie Underwood,So Small,57,17,19,2008-01-05
69,Brad Paisley,Letter To Me,65,63,6,2008-01-05
70,Alvin And The Chipmunks,The Chipmunk Song (Christmas Don't Be Late) (2007),-,70,1,2008-01-05
71,Josh Turner,Firecracker,53,50,15,2008-01-05
72,Fabolous Featuring Jermaine Dupri,Baby Don't Go,67,23,17,2008-01-05
73,Maroon 5,Won't Go Home Without You,84,73,2,2008-01-05
74,Rascal Flatts,Winner At A Losing Game,66,61,9,2008-01-05
75,Montgomery Gentry,What Do Ya Think About That,62,59,12,2008-01-05
76,George Strait,How 'Bout Them Cowgirls,56,49,16,2008-01-05
77,Gary Allan,Watching Airplanes,73,73,9,2008-01-05
78,Mary J. Blige,Work That,100,65,4,2008-01-05
79,OneRepublic,Stop And Stare,98,79,2,2008-01-05
80,Mario,Crying Out For Me,75,75,4,2008-01-05
81,Keith Urban,Everybody,71,66,12,2008-01-05
82,Gucci Mane,Freaky Gurl,77,62,14,2008-01-05
83,Paramore,crushcrushcrush,93,83,2,2008-01-05
84,Keyshia Cole,I Remember,80,80,2,2008-01-05
85,Jonas Brothers,S.O.S.,91,17,20,2008-01-05
86,The Last Goodnight,Pictures Of You,83,77,11,2008-01-05
87,Ingrid Michaelson,The Way I Am,88,37,9,2008-01-05
88,Rodney Atkins,Cleaning This Gun (Come On In Boy),89,88,5,2008-01-05
89,Chingy Featuring Amerie,Fly Like Me,-,89,1,2008-01-05
90,Carrie Underwood,Do You Hear What I Hear,-,90,1,2008-01-05
91,Juanes,Me Enamora,97,69,14,2008-01-05
92,Pitbull Featuring Lil Jon,The Anthem,-,92,1,2008-01-05
93,Landon Pigg,Falling In Love At A Coffee Shop,-,93,1,2008-01-05
94,Baby Bash Featuring Sean Kingston,What Is It,-,94,1,2008-01-05
95,Craig Morgan,International Harvester,96,95,4,2008-01-05
96,Chuck Wicks,Stealing Cinderella,94,90,6,2008-01-05
97,Ashley Tisdale,He Said She Said,-,77,3,2008-01-05
98,Clay Walker,Fall,81,55,16,2008-01-05
99,LeAnn Rimes,Nothin' Better To Do,85,73,13,2008-01-05
100,Pitbull Featuring Trina & Young Bo$$,Go Girl,-,92,3,2008-01-05
1,Flo Rida Featuring T-Pain,Low,1,1,10,2008-01-12
2,Alicia Keys,No One,2,1,17,2008-01-12
3,Timbaland Featuring OneRepublic,Apologize,3,2,22,2008-01-12
4,Chris Brown Featuring T-Pain,Kiss Kiss,4,1,16,2008-01-12
5,Soulja Boy Tell'em,Crank That (Soulja Boy),11,1,25,2008-01-12
6,Fergie,Clumsy,5,5,12,2008-01-12
7,Colbie Caillat,Bubbly,7,5,27,2008-01-12
8,Finger Eleven,Paralyzer,6,6,30,2008-01-12
9,Sara Bareilles,Love Song,9,9,9,2008-01-12
10,Jordin Sparks,Tattoo,8,8,14,2008-01-12
11,Baby Bash Featuring T-Pain,Cyclone,13,7,23,2008-01-12
12,"Wyclef Jean Featuring Akon, Lil Wayne & Niia",Sweetest Girl (Dollar Bill),12,12,16,2008-01-12
13,Sean Kingston,Take You There,15,13,9,2008-01-12
14,Kanye West,Stronger,20,1,23,2008-01-12
15,Rihanna Featuring Ne-Yo,Hate That I Love You,10,7,18,2008-01-12
16,Kanye West Featuring T-Pain,Good Life,14,7,16,2008-01-12
17,Taylor Swift,Our Song,26,17,14,2008-01-12
18,Chris Brown,With You,16,16,5,2008-01-12
19,Taylor Swift,Teardrops On My Guitar,23,19,30,2008-01-12
20,Natasha Bedingfield Featuring Sean Kingston,Love Like This,18,18,11,2008-01-12
21,Fergie,Big Girls Don't Cry,39,1,37,2008-01-12
22,Plies Featuring Akon,Hypnotized,17,14,14,2008-01-12
23,Nickelback,Rockstar,45,6,47,2008-01-12
24,matchbox twenty,How Far We've Come,30,11,18,2008-01-12
25,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),32,25,17,2008-01-12
26,Paramore,Misery Business,31,26,24,2008-01-12
27,Linkin Park,Shadow Of The Day,28,27,8,2008-01-12
28,Britney Spears,Piece Of Me,21,21,9,2008-01-12
29,Timbaland Featuring Keri Hilson,The Way I Are,25,3,31,2008-01-12
30,Santana Featuring Chad Kroeger,Into The Night,33,30,13,2008-01-12
31,Daughtry,Over You,37,18,21,2008-01-12
32,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",I'm So Hood,38,19,16,2008-01-12
33,Rihanna,Don't Stop The Music,34,33,6,2008-01-12
34,Mary J. Blige,Just Fine,22,22,11,2008-01-12
35,Playaz Circle Featuring Lil Wayne,Duffle Bag Boy,29,15,15,2008-01-12
36,Maroon 5,Wake Up Call,40,19,21,2008-01-12
37,Alicia Keys,Like You'll Never See Me Again,19,13,8,2008-01-12
38,Birdman Featuring Lil Wayne,Pop Bottles,42,38,9,2008-01-12
39,Snoop Dogg,Sensual Seduction,27,27,5,2008-01-12
40,Jonas Brothers,S.O.S.,85,17,21,2008-01-12
41,Sugarland,Stay,44,32,12,2008-01-12
42,Billy Ray Cyrus With Miley Cyrus,"Ready, Set, Don't Go",53,42,15,2008-01-12
43,Boys Like Girls,Hero/Heroine,57,43,4,2008-01-12
44,Buckcherry,Sorry,48,44,4,2008-01-12
45,Trey Songz,Can't Help But Wait,24,14,15,2008-01-12
46,J. Holiday,Suffocate,35,35,8,2008-01-12
47,P!nk,Who Knew,49,9,30,2008-01-12
48,Miley Cyrus,See You Again,60,48,4,2008-01-12
49,Kanye West Featuring Dwele,Flashing Lights,36,36,6,2008-01-12
50,Soulja Boy Tell'em Featuring I-15,Soulja Girl,59,32,13,2008-01-12
51,Bow Wow & Omarion,Girlfriend,41,33,9,2008-01-12
52,Kenny Chesney,Don't Blink,54,29,17,2008-01-12
53,Britney Spears,Gimme More,65,3,17,2008-01-12
54,Paramore,crushcrushcrush,83,54,3,2008-01-12
55,Carrie Underwood,So Small,68,17,20,2008-01-12
56,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",Get Buck In Here,52,41,8,2008-01-12
57,Seether,Fake It,56,56,13,2008-01-12
58,Ashley Tisdale,He Said She Said,97,58,4,2008-01-12
59,Feist,1234,66,8,14,2008-01-12
60,The-Dream,Shawty Is A 10,50,17,17,2008-01-12
61,Jack Johnson,If I Had Eyes,47,47,3,2008-01-12
62,Alvin And The Chipmunks Featuring Chris Classic,Witch Doctor (2007),-,62,1,2008-01-12
63,Brad Paisley,Letter To Me,69,63,7,2008-01-12
64,OneRepublic,Stop And Stare,79,64,3,2008-01-12
65,Maroon 5,Won't Go Home Without You,73,65,3,2008-01-12
66,Alvin And The Chipmunks,The Chipmunk Song (Christmas Don't Be Late) (2007),70,66,2,2008-01-12
67,Alvin And The Chipmunks,Bad Day,-,67,1,2008-01-12
68,Webbie Featuring Lil' Phat & Lil' Boosie,Independent,58,58,6,2008-01-12
69,Keyshia Cole Introducing Amina,Shoulda Let You Go,51,41,14,2008-01-12
70,The Last Goodnight,Pictures Of You,86,70,12,2008-01-12
71,Lupe Fiasco Featuring Matthew Santos,Superstar,64,64,3,2008-01-12
72,Cassidy Featuring Swizz Beatz,My Drink N' My 2 Step,63,33,16,2008-01-12
73,Enur Featuring Natasja,Calabria 2008,61,61,7,2008-01-12
74,Gary Allan,Watching Airplanes,77,73,10,2008-01-12
75,Josh Turner,Firecracker,71,50,16,2008-01-12
76,Rascal Flatts,Winner At A Losing Game,74,61,10,2008-01-12
77,Montgomery Gentry,What Do Ya Think About That,75,59,13,2008-01-12
78,Rodney Atkins,Cleaning This Gun (Come On In Boy),88,78,6,2008-01-12
79,George Strait,How 'Bout Them Cowgirls,76,49,17,2008-01-12
80,Gucci Mane,Freaky Gurl,82,62,15,2008-01-12
81,Fabolous Featuring Jermaine Dupri,Baby Don't Go,72,23,18,2008-01-12
82,Ingrid Michaelson,The Way I Am,87,37,10,2008-01-12
83,Pitbull Featuring Trina & Young Bo$$,Go Girl,100,83,4,2008-01-12
84,Janet,Feedback,-,84,1,2008-01-12
85,Craig Morgan,International Harvester,95,85,5,2008-01-12
86,Alvin And The Chipmunks,Funkytown,-,86,1,2008-01-12
87,Celine Dion,Taking Chances,-,54,5,2008-01-12
88,Mario,Crying Out For Me,80,75,5,2008-01-12
89,Keyshia Cole,I Remember,84,80,3,2008-01-12
90,Sean Kingston,Me Love,-,14,18,2008-01-12
91,Keith Urban,Everybody,81,66,13,2008-01-12
92,Mary J. Blige,Work That,78,65,5,2008-01-12
93,Flyleaf,All Around Me,-,93,1,2008-01-12
94,Chuck Wicks,Stealing Cinderella,96,90,7,2008-01-12
95,Landon Pigg,Falling In Love At A Coffee Shop,93,93,2,2008-01-12
96,Clay Walker,Fall,98,55,17,2008-01-12
97,Chingy Featuring Amerie,Fly Like Me,89,89,2,2008-01-12
98,Jason Michael Carroll,Livin' Our Love Song,-,52,17,2008-01-12
99,3 Doors Down,Citizen/Soldier,-,99,1,2008-01-12
100,Miranda Cosgrove Featuring Drake Bell,Leave It All To Me (iCarly Theme Song),-,100,1,2008-01-12
1,Flo Rida Featuring T-Pain,Low,1,1,11,2008-01-19
2,Alicia Keys,No One,2,1,18,2008-01-19
3,Timbaland Featuring OneRepublic,Apologize,3,2,23,2008-01-19
4,Chris Brown Featuring T-Pain,Kiss Kiss,4,1,17,2008-01-19
5,Fergie,Clumsy,6,5,13,2008-01-19
6,Colbie Caillat,Bubbly,7,5,28,2008-01-19
7,Finger Eleven,Paralyzer,8,6,31,2008-01-19
8,Jordin Sparks,Tattoo,10,8,15,2008-01-19
9,Sara Bareilles,Love Song,9,9,10,2008-01-19
10,Soulja Boy Tell'em,Crank That (Soulja Boy),5,1,26,2008-01-19
11,Rihanna Featuring Ne-Yo,Hate That I Love You,15,7,19,2008-01-19
12,Chris Brown,With You,18,12,6,2008-01-19
13,Sean Kingston,Take You There,13,13,10,2008-01-19
14,Baby Bash Featuring T-Pain,Cyclone,11,7,24,2008-01-19
15,"Wyclef Jean Featuring Akon, Lil Wayne & Niia",Sweetest Girl (Dollar Bill),12,12,17,2008-01-19
16,Taylor Swift,Our Song,17,16,15,2008-01-19
17,Natasha Bedingfield Featuring Sean Kingston,Love Like This,20,17,12,2008-01-19
18,Taylor Swift,Teardrops On My Guitar,19,18,31,2008-01-19
19,Kanye West Featuring T-Pain,Good Life,16,7,17,2008-01-19
20,Fergie,Big Girls Don't Cry,21,1,38,2008-01-19
21,Snoop Dogg,Sensual Seduction,39,21,6,2008-01-19
22,Kanye West,Stronger,14,1,24,2008-01-19
23,Plies Featuring Akon,Hypnotized,22,14,15,2008-01-19
24,matchbox twenty,How Far We've Come,24,11,19,2008-01-19
25,Alicia Keys,Like You'll Never See Me Again,37,13,9,2008-01-19
26,Rihanna,Don't Stop The Music,33,26,7,2008-01-19
27,Linkin Park,Shadow Of The Day,27,27,9,2008-01-19
28,Britney Spears,Piece Of Me,28,21,10,2008-01-19
29,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),25,25,18,2008-01-19
30,Timbaland Featuring Keri Hilson,The Way I Are,29,3,32,2008-01-19
31,Paramore,Misery Business,26,26,25,2008-01-19
32,Santana Featuring Chad Kroeger,Into The Night,30,30,14,2008-01-19
33,Trey Songz,Can't Help But Wait,45,14,16,2008-01-19
34,Mary J. Blige,Just Fine,34,22,12,2008-01-19
35,Kanye West Featuring Dwele,Flashing Lights,49,35,7,2008-01-19
36,Daughtry,Over You,31,18,22,2008-01-19
37,J. Holiday,Suffocate,46,35,9,2008-01-19
38,Nickelback,Rockstar,23,6,48,2008-01-19
39,Sugarland,Stay,41,32,13,2008-01-19
40,Playaz Circle Featuring Lil Wayne,Duffle Bag Boy,35,15,16,2008-01-19
41,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",I'm So Hood,32,19,17,2008-01-19
42,P!nk,Who Knew,47,9,31,2008-01-19
43,Billy Ray Cyrus With Miley Cyrus,"Ready, Set, Don't Go",42,42,16,2008-01-19
44,Buckcherry,Sorry,44,44,5,2008-01-19
45,Maroon 5,Wake Up Call,36,19,22,2008-01-19
46,Birdman Featuring Lil Wayne,Pop Bottles,38,38,10,2008-01-19
47,Miley Cyrus,See You Again,48,47,5,2008-01-19
48,Bow Wow & Omarion,Girlfriend,51,33,10,2008-01-19
49,OneRepublic,Stop And Stare,64,49,4,2008-01-19
50,Webbie Featuring Lil' Phat & Lil' Boosie,Independent,68,50,7,2008-01-19
51,Boys Like Girls,Hero/Heroine,43,43,5,2008-01-19
52,Janet,Feedback,84,52,2,2008-01-19
53,Kenny Chesney,Don't Blink,52,29,18,2008-01-19
54,Brad Paisley,Letter To Me,63,54,8,2008-01-19
55,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",Get Buck In Here,56,41,9,2008-01-19
56,Seether,Fake It,57,56,14,2008-01-19
57,The-Dream,Shawty Is A 10,60,17,18,2008-01-19
58,Keyshia Cole Introducing Amina,Shoulda Let You Go,69,41,15,2008-01-19
59,Rascal Flatts,Winner At A Losing Game,76,59,11,2008-01-19
60,Enur Featuring Natasja,Calabria 2008,73,60,8,2008-01-19
61,Gary Allan,Watching Airplanes,74,61,11,2008-01-19
62,Montgomery Gentry,What Do Ya Think About That,77,59,14,2008-01-19
63,Britney Spears,Gimme More,53,3,18,2008-01-19
64,Alvin And The Chipmunks Featuring Chris Classic,Witch Doctor (2007),62,62,2,2008-01-19
65,Paramore,crushcrushcrush,54,54,4,2008-01-19
66,Soulja Boy Tell'em Featuring I-15,Soulja Girl,50,32,14,2008-01-19
67,Josh Turner,Firecracker,75,50,17,2008-01-19
68,Miley Cyrus,Start All Over,-,68,1,2008-01-19
69,Maroon 5,Won't Go Home Without You,65,65,4,2008-01-19
70,Ashley Tisdale,He Said She Said,58,58,5,2008-01-19
71,Keyshia Cole,I Remember,89,71,4,2008-01-19
72,Cassidy Featuring Swizz Beatz,My Drink N' My 2 Step,72,33,17,2008-01-19
73,Keith Urban,Everybody,91,66,14,2008-01-19
74,Ingrid Michaelson,The Way I Am,82,37,11,2008-01-19
75,Rodney Atkins,Cleaning This Gun (Come On In Boy),78,75,7,2008-01-19
76,The Last Goodnight,Pictures Of You,70,70,13,2008-01-19
77,George Strait,How 'Bout Them Cowgirls,79,49,18,2008-01-19
78,Mario,Crying Out For Me,88,75,6,2008-01-19
79,Alvin And The Chipmunks,Bad Day,67,67,2,2008-01-19
80,Fabolous Featuring Jermaine Dupri,Baby Don't Go,81,23,19,2008-01-19
81,Celine Dion,Taking Chances,87,54,6,2008-01-19
82,Craig Morgan,International Harvester,85,82,6,2008-01-19
83,Chuck Wicks,Stealing Cinderella,94,83,8,2008-01-19
84,Carrie Underwood,All-American Girl,-,84,1,2008-01-19
85,Feist,1234,59,8,15,2008-01-19
86,DragonForce,Through The Fire And Flames,-,86,1,2008-01-19
87,Lupe Fiasco Featuring Matthew Santos,Superstar,71,64,4,2008-01-19
88,Gucci Mane,Freaky Gurl,80,62,16,2008-01-19
89,Jack Johnson,If I Had Eyes,61,47,4,2008-01-19
90,Plain White T's,Our Time Now,-,90,1,2008-01-19
91,Alan Jackson,Small Town Southern Man,-,91,1,2008-01-19
92,Kenny Chesney Duet With George Strait,Shiftwork,-,92,1,2008-01-19
93,Mary J. Blige,Work That,92,65,6,2008-01-19
94,Baby Bash Featuring Sean Kingston,What Is It,-,94,2,2008-01-19
95,Jordin Sparks Duet With Chris Brown,No Air,-,95,1,2008-01-19
96,3 Doors Down,Citizen/Soldier,99,96,2,2008-01-19
97,Pitbull Featuring Trina & Young Bo$$,Go Girl,83,83,5,2008-01-19
98,Clay Walker,Fall,96,55,18,2008-01-19
99,Alvin And The Chipmunks,Funkytown,86,86,2,2008-01-19
100,Jaheim,Never,-,95,2,2008-01-19
1,Flo Rida Featuring T-Pain,Low,1,1,12,2008-01-26
2,Alicia Keys,No One,2,1,19,2008-01-26
3,Timbaland Featuring OneRepublic,Apologize,3,2,24,2008-01-26
4,Chris Brown Featuring T-Pain,Kiss Kiss,4,1,18,2008-01-26
5,Fergie,Clumsy,5,5,14,2008-01-26
6,Chris Brown,With You,12,6,7,2008-01-26
7,Finger Eleven,Paralyzer,7,6,32,2008-01-26
8,Colbie Caillat,Bubbly,6,5,29,2008-01-26
9,Jordin Sparks,Tattoo,8,8,16,2008-01-26
10,Sean Kingston,Take You There,13,10,11,2008-01-26
11,Sara Bareilles,Love Song,9,9,11,2008-01-26
12,Snoop Dogg,Sensual Seduction,21,12,7,2008-01-26
13,Rihanna,Don't Stop The Music,26,13,8,2008-01-26
14,Rihanna Featuring Ne-Yo,Hate That I Love You,11,7,20,2008-01-26
15,Soulja Boy Tell'em,Crank That (Soulja Boy),10,1,27,2008-01-26
16,Alicia Keys,Like You'll Never See Me Again,25,13,10,2008-01-26
17,Taylor Swift,Teardrops On My Guitar,18,17,32,2008-01-26
18,"Wyclef Jean Featuring Akon, Lil Wayne & Niia",Sweetest Girl (Dollar Bill),15,12,18,2008-01-26
19,Natasha Bedingfield Featuring Sean Kingston,Love Like This,17,17,13,2008-01-26
20,Taylor Swift,Our Song,16,16,16,2008-01-26
21,Linkin Park,Shadow Of The Day,27,21,10,2008-01-26
22,Plies Featuring Akon,Hypnotized,23,14,16,2008-01-26
23,Britney Spears,Piece Of Me,28,21,11,2008-01-26
24,Baby Bash Featuring T-Pain,Cyclone,14,7,25,2008-01-26
25,Kanye West Featuring T-Pain,Good Life,19,7,18,2008-01-26
26,Fergie,Big Girls Don't Cry,20,1,39,2008-01-26
27,Santana Featuring Chad Kroeger,Into The Night,32,27,15,2008-01-26
28,J. Holiday,Suffocate,37,28,10,2008-01-26
29,Trey Songz,Can't Help But Wait,33,14,17,2008-01-26
30,Kanye West Featuring Dwele,Flashing Lights,35,30,8,2008-01-26
31,matchbox twenty,How Far We've Come,24,11,20,2008-01-26
32,Buckcherry,Sorry,44,32,6,2008-01-26
33,Paramore,Misery Business,31,26,26,2008-01-26
34,Kanye West,Stronger,22,1,25,2008-01-26
35,Miley Cyrus,See You Again,47,35,6,2008-01-26
36,Sugarland,Stay,39,32,14,2008-01-26
37,Mary J. Blige,Just Fine,34,22,13,2008-01-26
38,Timbaland Featuring Keri Hilson,The Way I Are,30,3,33,2008-01-26
39,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),29,25,19,2008-01-26
40,Webbie Featuring Lil' Phat & Lil' Boosie,Independent,50,40,8,2008-01-26
41,P!nk,Who Knew,42,9,32,2008-01-26
42,"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",I'm So Hood,41,19,18,2008-01-26
43,Daughtry,Over You,36,18,23,2008-01-26
44,Playaz Circle Featuring Lil Wayne,Duffle Bag Boy,40,15,17,2008-01-26
45,Birdman Featuring Lil Wayne,Pop Bottles,46,38,11,2008-01-26
46,Billy Ray Cyrus With Miley Cyrus,"Ready, Set, Don't Go",43,42,17,2008-01-26
47,Bow Wow & Omarion,Girlfriend,48,33,11,2008-01-26
48,OneRepublic,Stop And Stare,49,48,5,2008-01-26
49,Nickelback,Rockstar,38,6,49,2008-01-26
50,Brad Paisley,Letter To Me,54,50,9,2008-01-26
51,Janet,Feedback,52,51,3,2008-01-26
52,Boys Like Girls,Hero/Heroine,51,43,6,2008-01-26
53,"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",Get Buck In Here,55,41,10,2008-01-26
54,Rascal Flatts,Winner At A Losing Game,59,54,12,2008-01-26
55,Keyshia Cole,I Remember,71,55,5,2008-01-26
56,Gary Allan,Watching Airplanes,61,56,12,2008-01-26
57,Montgomery Gentry,What Do Ya Think About That,62,57,15,2008-01-26
58,Kenny Chesney,Don't Blink,53,29,19,2008-01-26
59,Seether,Fake It,56,56,15,2008-01-26
60,Enur Featuring Natasja,Calabria 2008,60,60,9,2008-01-26
61,Maroon 5,Won't Go Home Without You,69,61,5,2008-01-26
62,Mario,Crying Out For Me,78,62,7,2008-01-26
63,Keyshia Cole Introducing Amina,Shoulda Let You Go,58,41,16,2008-01-26
64,Keith Urban,Everybody,73,64,15,2008-01-26
65,Rodney Atkins,Cleaning This Gun (Come On In Boy),75,65,8,2008-01-26
66,Britney Spears,Gimme More,63,3,19,2008-01-26
67,The-Dream,Shawty Is A 10,57,17,19,2008-01-26
68,Carrie Underwood,All-American Girl,84,68,2,2008-01-26
69,Jordin Sparks Duet With Chris Brown,No Air,95,69,2,2008-01-26
70,Paramore,crushcrushcrush,65,54,5,2008-01-26
71,Josh Turner,Firecracker,67,50,18,2008-01-26
72,Ingrid Michaelson,The Way I Am,74,37,12,2008-01-26
73,Lupe Fiasco Featuring Matthew Santos,Superstar,87,64,5,2008-01-26
74,Kenny Chesney Duet With George Strait,Shiftwork,92,74,2,2008-01-26
75,Chuck Wicks,Stealing Cinderella,83,75,9,2008-01-26
76,George Strait,How 'Bout Them Cowgirls,77,49,19,2008-01-26
77,The Last Goodnight,Pictures Of You,76,70,14,2008-01-26
78,Craig Morgan,International Harvester,82,78,7,2008-01-26
79,Cassidy Featuring Swizz Beatz,My Drink N' My 2 Step,72,33,18,2008-01-26
80,Alan Jackson,Small Town Southern Man,91,80,2,2008-01-26
81,Fat Joe Featuring J. Holiday,I Won't Tell,-,81,1,2008-01-26
82,Miley Cyrus,Start All Over,68,68,2,2008-01-26
83,Baby Bash Featuring Sean Kingston,What Is It,94,83,3,2008-01-26
84,The-Dream,Falsetto,-,84,1,2008-01-26
85,Ashley Tisdale,He Said She Said,70,58,6,2008-01-26
86,Soulja Boy Tell'em Featuring I-15,Soulja Girl,66,32,15,2008-01-26
87,Fabolous Featuring Jermaine Dupri,Baby Don't Go,80,23,20,2008-01-26
88,Pitbull Featuring Lil Jon,The Anthem,-,88,2,2008-01-26
89,DragonForce,Through The Fire And Flames,86,86,2,2008-01-26
90,Mary J. Blige,Work That,93,65,7,2008-01-26
91,Michael Cera & Ellen Page,Anyone Else But You,-,91,1,2008-01-26
92,Alvin And The Chipmunks Featuring Chris Classic,Witch Doctor (2007),64,62,3,2008-01-26
93,Tim McGraw,Suspicions,-,93,1,2008-01-26
94,Shawty Lo,Dey Know,-,94,1,2008-01-26
95,Cascada,What Hurts The Most,-,95,1,2008-01-26
96,Jaheim,Never,100,95,3,2008-01-26
97,Celine Dion,Taking Chances,81,54,7,2008-01-26
98,Pitbull Featuring Trina & Young Bo$$,Go Girl,97,83,6,2008-01-26
99,Toby Keith,Get My Drink On,-,99,1,2008-01-26
100,Gucci Mane,Freaky Gurl,88,62,17,2008-01-26
1,Flo Rida Featuring T-Pain,Low,1,1,13,2008-02-02
2,Alicia Keys,No One,2,1,20,2008-02-02
3,Timbaland Featuring OneRepublic,Apologize,3,2,25,2008-02-02
4,Chris Brown,With You,6,4,8,2008-02-02
5,Fergie,Clumsy,5,5,15,2008-02-02
6,Chris Brown Featuring T-Pain,Kiss Kiss,4,1,19,2008-02-02
7,Rihanna,Don't Stop The Music,13,7,9,2008-02-02
8,Sean Kingston,Take You There,10,8,12,2008-02-02
9,Finger Eleven,Paralyzer,7,6,33,2008-02-02
